Mass,Intensity
198.012291,0
198.012952,0
198.013613,0
198.014273,0
200.070523,0
200.071194,0
200.071865,0
200.072536,0
200.073207,6.021636
200.073878,22.51977
200.07455,43.606942
200.075221,56.006543
200.075892,50.369761
200.076563,30.789135
200.077234,10.412786
200.077905,1.349142
200.078576,0
200.079247,0
200.079918,0
200.080589,0
200.08663,0
200.087301,0
200.087972,0
200.088643,0
200.089314,1.657786
200.089985,14.057577
200.090656,38.98542
200.091328,63.462198
200.091999,70.79658
200.09267,56.604154
200.093341,31.739317
200.094012,11.120482
200.094684,1.588444
200.095355,0
200.096026,0
200.096697,0
200.097368,0
200.269977,0
200.270649,0
200.271321,0
200.271994,0
200.272666,5.594939
200.273338,9.761821
200.27401,11.171137
200.274682,8.886327
200.275354,4.472279
200.276026,0.285425
200.276698,0
200.27737,0
200.278042,0
200.278714,0
200.300896,0
200.301568,0
200.30224,0
200.302913,0
200.303585,5.843344
200.304257,9.357204
200.304929,10.506814
200.305602,8.854641
200.306274,5.382472
200.306946,0.482169
200.307618,0
200.308291,0
200.308963,0
200.309635,0
200.45425,0
200.454923,0
200.455596,0
200.456269,0
200.456942,3.945727
200.457615,9.505725
200.458288,12.650299
200.458961,11.099183
200.459634,6.087277
200.460307,0.369409
200.46098,0
200.461653,0
200.462326,0
200.462999,0
200.597001,0
200.597675,0
200.598348,0
200.599022,0
200.599696,5.437708
200.600369,9.822268
200.601043,11.980472
200.601717,10.534565
200.602391,6.228495
200.603064,0.889344
200.603738,0
200.604412,0
200.605086,0
200.605759,0
200.628669,0
200.629343,0
200.630017,0
200.630691,0
200.631365,0.420541
200.632038,8.525256
200.632712,13.606358
200.633386,15.289137
200.63406,12.93736
200.634734,7.705437
200.635408,0
200.636082,0
200.636756,0
200.63743,0
200.819511,0
200.820185,0
200.82086,0
200.821535,0
200.82221,0.246386
200.822885,5.758199
200.82356,9.710294
200.824235,11.536529
200.824909,10.032609
200.825584,6.042015
200.826259,0.274669
200.826934,0
200.827609,0
200.828284,0
200.828959,0
200.909294,0
200.909969,0
200.910644,0
200.911319,0
200.911995,5.693989
200.91267,10.666217
200.913345,12.831536
200.914021,10.610237
200.914696,5.718488
200.915371,1.47575
200.916047,0
200.916722,0
200.917397,0
200.918073,0
201.001164,0
201.00184,0
201.002515,0
201.003191,0
201.003867,4.224425
201.004543,8.393668
201.005218,10.586451
201.005894,9.562681
201.00657,6.146806
201.007246,0.338093
201.007922,0
201.008597,0
201.009273,0
201.009949,0
201.106622,0
201.107298,0
201.107975,0
201.108651,0
201.109327,5.433361
201.110004,16.357033
201.11068,22.520629
201.111356,20.187025
201.112033,11.99213
201.112709,0.022574
201.113385,0
201.114061,0
201.114738,0
201.115414,0
201.117443,0
201.118119,0
201.118796,0
201.119472,0
201.120148,3.618054
201.120825,13.919292
201.121501,26.752671
201.122178,34.057822
201.122854,30.508073
201.12353,18.374308
201.124207,5.537508
201.124883,0
201.125559,0
201.126236,0
201.126912,0
201.145176,0
201.145852,0
201.146529,0
201.147205,0
201.147882,7.182224
201.148558,16.138065
201.149235,19.96288
201.149911,17.719006
201.150588,10.700266
201.151264,2.677186
201.151941,0
201.152617,0
201.153294,0
201.15397,0
201.238562,0
201.239239,0
201.239916,0
201.240593,0
201.24127,5.569648
201.241947,9.695775
201.242624,11.020256
201.2433,8.840732
201.243977,4.691998
201.244654,0.693392
201.245331,0
201.246008,0
201.246685,0
201.247362,0
201.271736,0
201.272413,0
201.27309,0
201.273768,0
201.274445,1.643588
201.275122,7.772262
201.275799,11.8763
201.276476,12.24914
201.277153,9.218065
201.27783,4.193385
201.278508,0
201.279185,0
201.279862,0
201.280539,0
201.456038,0
201.456716,0
201.457394,0
201.458072,0
201.45875,4.853847
201.459428,8.601531
201.460106,10.315082
201.460784,9.126909
201.461462,5.771414
201.46214,0.729807
201.462818,0
201.463496,0
201.464174,0
201.464853,0
201.576105,0
201.576784,0
201.577462,0
201.578141,0
201.57882,6.741441
201.579498,11.188921
201.580177,12.154534
201.580856,9.153374
201.581534,4.334003
201.582213,0.330077
201.582892,0
201.58357,0
201.584249,0
201.584928,0
201.708507,0
201.709186,0
201.709866,0
201.710545,0
201.711224,2.230424
201.711904,8.777918
201.712583,13.26449
201.713262,14.153537
201.713942,10.735639
201.714621,4.864506
201.7153,0
201.71598,0
201.716659,0
201.717339,0
201.724132,0
201.724812,0
201.725491,0
201.726171,0
201.72685,5.450356
201.727529,9.495275
201.728209,11.041786
201.728888,9.237275
201.729568,5.327877
201.730247,0.800122
201.730926,0
201.731606,0
201.732285,0
201.732965,0
201.893409,0
201.894089,0
201.894769,0
201.89545,0
201.89613,5.20798
201.89681,25.978216
201.89749,46.612777
201.898171,53.957558
201.898851,42.389874
201.899531,19.355705
201.900212,0
201.900892,0
201.901572,0
201.902252,0
202.032933,0
202.033614,0
202.034295,0
202.034976,0
202.035657,4.422571
202.036338,9.066357
202.037019,12.28279
202.0377,11.965581
202.038381,8.482637
202.039062,1.030132
202.039743,0
202.040424,0
202.041105,0
202.041786,0
202.052001,0
202.052682,0
202.053363,0
202.054044,0
202.054726,10.62509
202.055407,23.274426
202.056088,29.240112
202.056769,23.67886
202.05745,11.632333
202.058131,1.102699
202.058812,9.596568
202.059493,23.963219
202.060174,34.760407
202.060855,34.259063
202.061536,23.022625
202.062217,8.959636
202.062899,1.345834
202.06358,0
202.064261,0
202.064942,0
202.065623,0
202.072434,0
202.073116,0
202.073797,0
202.074478,0
202.075159,12.504854
202.07584,25.40879
202.076521,28.521501
202.077203,18.778898
202.077884,3.942778
202.078565,0.236432
202.079246,0
202.079927,0
202.080609,0
202.08129,0
202.178737,0
202.179419,0
202.1801,0
202.180782,0
202.181464,5.826216
202.182146,14.269664
202.182827,18.828059
202.183509,16.586161
202.184191,9.339444
202.184873,0
202.185554,0
202.186236,0
202.186918,0
202.215554,0
202.216236,0
202.216917,0
202.217599,0
202.218281,8.099953
202.218963,20.498855
202.219645,30.3618
202.220327,31.114503
202.221009,22.172056
202.221691,3.279053
202.222373,0
202.223055,0
202.223737,0
202.224418,0
202.301498,0
202.302181,0
202.302863,0
202.303545,0
202.304228,9.565505
202.30491,21.463471
202.305592,27.943506
202.306275,24.087352
202.306957,12.919673
202.307639,2.681772
202.308322,0
202.309004,0
202.309686,0
202.310369,0
202.707404,0
202.708089,0
202.708773,0
202.709457,0
202.710142,5.283339
202.710826,8.892944
202.711511,10.234402
202.712195,8.668942
202.712879,5.029869
202.713564,0.118482
202.714248,0
202.714933,0
202.715617,0
202.716301,0
202.770381,0
202.771066,0
202.77175,0
202.772435,0
202.77312,4.633216
202.773805,8.337924
202.774489,10.591534
202.775174,10.083786
202.775859,7.054092
202.776543,0.355196
202.777228,0
202.777913,0
202.778598,0
202.779282,0
202.954688,0
202.955374,0
202.95606,0
202.956745,0
202.957431,6.164436
202.958117,9.762186
202.958802,11.044187
202.959488,9.516778
202.960173,5.892835
202.960859,0.517229
202.961545,0
