Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.290859,0
200.291531,0
200.292203,0
200.292875,0
200.293548,2.514015
200.29422,6.090123
200.294892,8.233547
200.295564,7.99915
200.296236,6.232032
200.296909,5.266858
200.297581,6.37159
200.298253,7.738683
200.298925,7.387342
200.299597,4.956278
200.30027,1.030363
200.300942,0
200.301614,0
200.302286,0
200.302959,0
200.415268,0
200.415941,0
200.416614,0
200.417287,0
200.41796,4.535985
200.418632,10.331753
200.419305,13.46091
200.419978,13.175109
200.420651,9.657079
200.421324,3.564582
200.421996,0.429332
200.422669,0
200.423342,0
200.424015,0
200.424688,0
200.435454,0
200.436127,0
200.4368,0
200.437472,0
200.438145,2.467722
200.438818,6.618208
200.439491,9.350711
200.440164,8.807687
200.440837,5.313579
200.44151,1.387192
200.442183,0
200.442856,0
200.443529,0
200.444202,0
200.471122,0
200.471795,0
200.472468,0
200.473141,0
200.473814,2.233336
200.474488,5.244663
200.475161,6.883721
200.475834,6.283045
200.476507,3.769507
200.47718,0.915288
200.477853,0
200.478526,0
200.479199,0
200.479872,0
200.481892,0
200.482565,0
200.483238,0
200.483911,0
200.484584,0.781007
200.485257,4.368065
200.485931,7.566041
200.486604,8.372857
200.487277,6.708979
200.48795,3.580044
200.488623,0.461227
200.489296,0
200.48997,0
200.490643,0.395466
200.491316,3.520956
200.491989,6.966658
200.492662,9.110117
200.493335,8.490428
200.494009,6.059567
200.494682,2.731596
200.495355,0.258097
200.496028,0
200.496701,0
200.497375,0
200.498048,0
200.599068,0
200.599742,0
200.600416,0
200.601089,0
200.601763,1.478471
200.602437,5.075876
200.60311,7.411465
200.603784,7.654238
200.604458,5.891063
200.605132,2.775354
200.605805,0.450441
200.606479,0
200.607153,0
200.607827,0
200.6085,0
200.684658,0
200.685332,0
200.686006,0
200.686681,0
200.687355,0.600096
200.688029,2.847144
200.688703,5.589486
200.689377,6.977583
200.690051,6.098482
200.690726,3.514108
200.6914,0.577655
200.692074,0
200.692748,0
200.693422,0
200.694097,0
200.723765,0
200.724439,0
200.725113,0
200.725788,0
200.726462,0.559771
200.727137,2.827925
200.727811,5.520197
200.728485,6.964899
200.72916,6.138643
200.729834,3.54534
200.730508,0.420776
200.731183,0
200.731857,0
200.732532,0
200.733206,0
200.789193,0
200.789867,0
200.790542,0
200.791217,0
200.791891,0.71353
200.792566,3.444388
200.793241,6.236628
200.793916,7.356277
200.79459,6.363743
200.795265,3.716183
200.79594,0.887867
200.796614,0
200.797289,0
200.797964,0
200.798639,0
200.82968,0
200.830355,0
200.831029,0
200.831704,0
200.832379,1.32204
200.833054,4.531848
200.833729,7.430646
200.834404,8.543289
200.835079,7.577085
200.835754,4.515533
200.836429,1.081702
200.837104,0
200.837779,0
200.838453,0
200.839128,0
200.984317,0
200.984993,0
200.985669,0
200.986344,0
200.98702,0.244362
200.987696,2.860203
200.988371,6.101614
200.989047,7.768223
