Mass,Intensity
198.011669,0
198.01233,0
198.01299,0
198.013651,0
200.018896,0
200.019567,0
200.020237,0
200.020908,0
200.021579,0.572096
200.02225,2.262125
200.022921,3.983211
200.023591,4.608646
200.024262,3.824676
200.024933,1.811997
200.025604,0
200.026275,0
200.026946,0
200.027616,0
200.088006,0
200.088677,0
200.089348,0
200.09002,0
200.090691,0.80438
200.091362,3.006747
200.092033,5.070257
200.092704,5.906442
200.093375,5.419066
200.094047,3.412028
200.094718,0.973486
200.095389,0
200.09606,0
200.096731,0
200.097402,0
200.132309,0
200.132981,0
200.133652,0
200.134323,0
200.134995,0.124539
200.135666,1.937954
200.136337,3.771077
200.137009,4.468526
200.13768,3.895059
200.138352,2.2661
200.139023,0.611856
200.139694,0
200.140366,0
200.141037,0
200.141709,0
200.313702,0
200.314375,0
200.315047,0
200.315719,0
200.316392,0.583532
200.317064,2.367658
200.317736,4.384144
200.318408,5.476574
200.319081,5.21896
200.319753,3.42836
200.320425,1.079066
200.321098,0
200.32177,0
200.322442,0
200.323115,0
200.51958,0
200.520253,0
200.520926,0
200.5216,0
200.522273,0.672148
200.522946,2.605407
200.52362,4.545161
200.524293,5.255249
200.524966,4.504938
200.52564,2.645171
200.526313,0.757531
200.526986,0
200.52766,0
200.528333,0
200.529007,0
200.611856,0
200.61253,0
200.613204,0
200.613878,0
200.614552,0.448213
200.615225,1.964168
200.615899,3.876101
200.616573,4.839672
200.617247,4.22294
200.617921,2.449411
200.618594,0.72041
200.619268,0
200.619942,0
200.620616,0
200.62129,0
200.640158,0
200.640832,0
200.641506,0
200.64218,0
200.642854,0.392691
200.643528,1.984207
200.644202,3.628972
200.644876,4.126862
200.64555,3.658532
200.646224,2.213287
200.646898,0.426743
200.647572,0
200.648246,0
200.64892,0
200.649594,0
200.783107,0
200.783782,0
200.784457,0
200.785131,0
200.785806,1.216192
200.786481,3.742073
200.787155,5.490458
200.78783,4.99918
200.788505,3.0085
200.789179,0.912949
200.789854,0
200.790529,0
200.791203,0
200.791878,0
200.817519,0
200.818194,0
200.818868,0
200.819543,0
200.820218,0.856319
200.820893,3.239439
200.821568,5.345495
200.822243,5.67186
200.822917,4.349176
200.823592,2.203318
200.824267,0.522347
200.824942,0
200.825617,0
200.826292,0
200.826967,0
201.058647,0
201.059323,0
201.059999,0
201.060675,0
201.061351,0.586474
201.062027,2.360479
201.062703,4.192624
201.063379,4.769105
201.064055,3.894394
201.064731,2.0948
201.065408,0.533027
201.066084,0
201.06676,0
201.067436,0
201.068112,0
201.10192,0
201.102597,0
201.103273,0
201.103949,0
201.104625,0.719393
201.105302,2.800594
201.105978,4.811
201.106654,5.442079
201.10733,4.646935
201.108007,2.713901
201.108683,0.750648
201.109359,0
201.110036,0
201.110712,0
201.111388,0
201.262966,0
