Mass,Intensity
198.012387,0
198.013048,0
198.013709,0
198.014369,0
200.070622,0
200.071293,0
200.071964,0
200.072635,0
200.073306,1.014168
200.073977,7.722553
200.074648,17.074185
200.075319,22.560877
200.07599,19.972193
200.076661,11.305511
200.077333,2.692393
200.078004,0.164931
200.078675,0.001404
200.079346,0
200.080017,0
200.080688,0
200.081359,0
200.301667,0
200.302339,0
200.303011,0
200.303684,0
200.304356,0.567836
200.305028,3.069081
200.3057,5.384422
200.306373,6.100952
200.307045,4.93611
200.307717,2.315013
200.308389,0.031835
200.309062,0
200.309734,0
200.310406,0
200.311079,0
200.403884,0
200.404557,0
200.40523,0
200.405903,0
200.406575,0.11533
200.407248,2.912469
200.407921,5.0477
200.408594,5.35729
200.409266,3.994708
200.409939,1.894978
200.410612,0.132747
200.411285,0
200.411957,0
200.41263,0
200.413303,0
200.607206,0
200.60788,0
200.608554,0
200.609228,0
200.609901,2.065404
200.610575,4.343431
200.611249,5.325344
200.611923,4.479398
200.612596,2.380847
200.61327,0.456469
200.613944,0
200.614618,0
200.615292,0
200.615965,0
200.752144,0
200.752818,0
200.753493,0
200.754167,0
200.754842,4.206485
200.755516,16.935035
200.756191,29.260368
200.756865,33.214245
200.75754,26.74808
200.758214,13.923294
200.758889,2.685729
200.759563,0
200.760238,0
200.760913,0
200.761587,0
200.800716,0
200.801391,0
200.802066,0
200.80274,0
200.803415,0.604148
200.80409,2.552797
200.804765,4.201375
200.805439,4.744611
200.806114,3.941271
200.806789,2.102169
200.807464,0.270902
200.808139,0
200.808813,0
200.809488,0
200.810163,0
200.838507,0
200.839182,0
200.839857,0
200.840532,0
200.841207,0.749124
200.841882,3.220154
200.842557,5.628658
200.843231,6.378847
200.843906,5.033141
200.844581,2.535396
200.845256,0.101909
200.845931,0
200.846606,0
200.847281,0
200.847956,0
200.888461,0
200.889136,0
200.889811,0
200.890487,0
200.891162,0.332259
200.891837,2.476555
200.892512,4.407787
200.893187,5.157432
200.893863,4.349434
200.894538,2.422456
200.895213,0.480276
200.895888,0
200.896563,0
