Mass,Intensity
198.011669,0
198.01233,0
198.01299,0
198.013651,0
200.046401,0
200.047072,0
200.047743,0
200.048414,0
200.049085,0.063164
200.049756,3.540006
200.050427,6.356515
200.051098,7.512164
200.051769,6.13639
200.05244,3.278693
200.053111,0.227813
200.053782,0
200.054453,0
200.055124,0
200.055795,0
200.081966,0
200.082637,0
200.083308,0
200.083979,0
200.08465,0.061959
200.085321,3.516374
200.085993,6.855319
200.086664,8.136808
200.087335,6.40065
200.088006,3.024831
200.088677,0.268063
200.089348,0
200.09002,0
200.090691,0
200.091362,0
200.105457,0
200.106128,0
200.1068,0
200.107471,0
200.108142,2.326511
200.108813,132.69932
200.109485,239.750381
200.110156,297.127228
200.110827,271.761302
200.111498,177.399954
200.11217,24.440914
200.112841,0
200.113512,0
200.114183,0
200.114855,0
200.28883,0
200.289502,0
200.290175,0
200.290847,0
200.291519,0.224337
200.292191,6.729754
200.292863,13.471193
200.293535,17.848227
200.294208,17.087452
200.29488,11.784806
200.295552,5.214049
200.296224,0.299886
200.296896,0
200.297569,0
200.298241,0
200.298913,0
200.338579,0
200.339252,0
200.339924,0
200.340596,0
200.341269,0.05257
200.341941,3.112436
200.342614,6.229982
200.343286,7.914441
200.343959,7.232268
200.344631,4.712023
200.345303,0.492648
200.345976,0
200.346648,0
200.347321,0
200.347993,0
200.51554,0
200.516213,0
200.516886,0
200.51756,0
200.518233,0.125372
200.518906,8.250906
200.51958,14.133441
200.520253,16.200203
200.520926,13.71491
200.5216,8.486005
200.522273,0.373502
200.522946,0
200.52362,0
200.524293,0
200.524966,0
200.535067,0
200.53574,0
200.536414,0
200.537087,0
200.537761,0.046155
200.538434,3.075454
200.539107,6.250287
200.539781,7.62388
200.540454,6.274326
200.541128,3.277674
200.541801,0.43102
200.542475,0
200.543148,0
200.543821,0
200.544495,0
200.73117,0
200.731844,0
200.732518,0
200.733193,0
200.733867,24.900895
200.734541,52.520542
200.735216,65.379718
200.73589,52.836927
200.736565,24.883815
200.737239,0
200.737914,0
200.738588,0
200.739262,0
200.86949,0
200.870165,0
200.87084,0
200.871515,0
200.87219,0.041637
200.872866,3.183045
200.873541,6.722001
200.874216,8.417424
200.874891,6.986396
200.875566,3.603953
200.876241,0.420383
200.876916,0
200.877591,0
200.878267,0
200.878942,0
201.106654,0
201.10733,0
201.108007,0
201.108683,0
201.109359,0.035281
201.110036,3.008318
201.110712,6.29521
201.111388,7.939328
201.112065,6.815345
201.112741,3.784202
201.113417,0.515276
201.114093,0
201.11477,0
201.115446,0
201.116122,0
201.281925,0
201.282602,0
201.283279,0
201.283957,0
201.284634,4.629976
201.285311,8.205915
201.285988,9.058738
201.286665,6.830505
201.287342,3.102784
201.28802,0.474562
201.288697,0
201.289374,0
201.290051,0
201.290728,0
201.340851,0
