Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.02561,0
200.026281,0
200.026952,0
200.027623,0
200.028293,1.768359
200.028964,6.419982
200.029635,10.396755
200.030306,11.058953
200.030977,8.727262
200.031648,4.711212
200.032319,1.227796
200.032989,0
200.03366,0
200.034331,0
200.035002,0
200.195439,0
200.196111,0
200.196783,0
200.197455,0
200.198126,1.246942
200.198798,5.203262
200.19947,10.198155
200.200141,12.888493
200.200813,11.776588
200.201485,7.182007
200.202156,1.87075
200.202828,0
200.2035,0
200.204172,0
200.204843,0
200.208202,0
200.208874,0
200.209546,0
200.210217,0
200.210889,1.282948
200.211561,5.013309
200.212233,8.998479
200.212905,10.57715
200.213576,8.81913
200.214248,4.574561
200.21492,0.77479
200.215592,0
200.216263,0
200.216935,0
200.217607,0
200.483233,0
200.483906,0
200.484579,0
200.485252,0
200.485925,1.186096
200.486598,4.937567
200.487271,9.614334
200.487945,12.506882
200.488618,12.234761
200.489291,9.063663
200.489964,4.654089
200.490637,1.169654
200.491311,0
200.491984,0
200.492657,0
200.49333,0
200.540462,0
200.541135,0
200.541808,0
200.542482,0
200.543155,7.179784
200.543829,22.206885
200.544502,35.002267
200.545176,36.778237
200.545849,26.262604
200.546523,10.228362
200.547196,1.253079
200.54787,0
200.548543,0
200.549216,0
200.54989,0
200.606474,0
200.607148,0
200.607821,0
200.608495,0
200.609169,1.457587
200.609843,6.496874
200.610516,12.173146
200.61119,14.964773
200.611864,13.290502
200.612538,7.830551
200.613212,2.189542
200.613885,0
200.614559,0
200.615233,0
200.615907,0
200.862073,0
200.862748,0
200.863423,0
200.864098,0
200.864773,0.263111
200.865448,3.43734
200.866123,7.72129
200.866798,10.453513
200.867473,10.193755
200.868148,6.249692
200.868823,1.751
200.869498,0
200.870173,0
200.870849,0
200.871524,0
200.890428,0
200.891103,0
200.891778,0
200.892453,0
200.893128,1.208333
200.893804,4.898094
200.894479,9.353252
200.895154,12.137868
200.895829,12.140061
200.896504,9.503145
200.89718,5.252647
200.897855,1.400383
200.89853,0
200.899205,0
200.899881,0
200.900556,0
200.984312,0
200.984988,0
200.985663,0
200.986339,0
200.987015,1.270317
200.98769,4.765033
200.988366,8.358764
200.989042,9.7081
200.989717,8.239689
200.990393,4.69951
200.991069,1.013379
200.991745,0
200.99242,0
200.993096,0
200.993772,0
200.994447,0
200.995123,1.702166
200.995799,6.45676
200.996475,10.159221
200.99715,9.991209
200.997826,5.806661
200.998502,0.535711
200.999177,0
200.999853,0
201.000529,0
201.001205,0
201.040404,0
201.04108,0
201.041756,0
201.042432,0
201.043108,2.046467
201.043784,7.045522
201.04446,10.794174
201.045136,11.39033
