Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.213576,0
200.214248,0
200.21492,0
200.215592,0
200.216263,0.885788
200.216935,6.186227
200.217607,10.78158
200.218279,12.085571
200.218951,9.938471
200.219622,5.475339
200.220294,0.7057
200.220966,0
200.221638,0
200.22231,0
200.222982,0
200.266658,0
200.26733,0
200.268002,0
200.268674,0
200.269346,0.480965
200.270018,2.91672
200.27069,5.168975
200.271362,5.745642
200.272034,4.557681
200.272706,2.293322
200.273378,0.059484
200.27405,0
200.274722,0
200.275394,0
200.276067,0
200.44958,0
200.450253,0
200.450926,0
200.451599,0
200.452272,0.55205
200.452945,3.239723
200.453618,5.646754
200.454291,7.9703
200.454964,8.948415
200.455637,8.07745
200.45631,5.875885
200.456983,3.37593
200.457656,0.111236
200.458329,0
200.459002,0
200.459675,0
200.460348,0
200.777044,0
200.777718,0
200.778393,0
200.779068,0
200.779742,0.546809
200.780417,2.946342
200.781091,5.510286
200.781766,6.928872
200.782441,6.42036
200.783115,4.057799
200.78379,0.723674
200.784465,0
200.785139,0
200.785814,0
200.786489,0
200.787163,0.365442
200.787838,2.270966
200.788513,4.44462
200.789187,5.832797
200.789862,5.686114
200.790537,3.783904
200.791211,0.686904
200.791886,0
200.792561,0
200.793235,0
200.79391,0
200.818202,0
200.818877,0
200.819551,0
200.820226,0
200.820901,0.346845
200.821576,2.221444
200.822251,4.450129
200.822926,5.391104
200.8236,4.450033
200.824275,2.368743
200.82495,0.393424
200.825625,0
200.8263,0
200.826975,0
200.82765,0
201.096519,0
201.097195,0
201.097872,0
201.098548,0
201.099224,3.281487
201.0999,6.95599
201.100577,8.783692
201.101253,7.90837
201.101929,5.044716
201.102605,1.145054
201.103282,0.061989
201.103958,0
201.104634,0
201.10531,0
201.105987,0
201.32257,0
201.323248,0
201.323925,0
201.324602,0
201.32528,2.313395
201.325957,6.355481
201.326635,9.073641
201.327312,8.668612
201.327989,5.357852
201.328667,0.523013
201.329344,0
201.330022,0
201.330699,0
201.331376,0
201.39778,0
201.398457,0
201.399135,0
201.399813,0
201.400491,0.431037
201.401168,2.569317
201.401846,4.558505
201.402524,5.360123
201.403202,4.605298
201.403879,2.705158
201.404557,0.47165
201.405235,0
201.405913,0
201.406591,0
201.407268,0
201.509655,0
201.510333,0
201.511012,0
201.51169,0
201.512368,0.327994
201.513046,2.133964
201.513725,4.612318
201.514403,6.180668
201.515082,5.530607
201.51576,3.068725
201.516438,0
201.517117,0
201.517795,0
201.518473,0
201.568003,0
201.568681,0
201.56936,0
201.570038,0
201.570717,0.370024
201.571396,2.272998
201.572074,4.380548
201.572753,5.407106
201.573432,4.795885
