Mass,Intensity
198.012258,0
198.012919,0
198.013579,0
198.01424,0
200.004072,0
200.004743,0
200.005414,0
200.006084,0
200.006755,57.625817
200.007426,111.316178
200.008097,145.96631
200.008767,143.424424
200.009438,103.096701
200.010109,16.241063
200.01078,0
200.01145,0
200.012121,0
200.012792,0
200.059754,0
200.060425,0
200.061096,0
200.061767,0
200.062438,3.66355
200.063109,6.275812
200.06378,6.879795
200.064451,5.331189
200.065122,2.673267
200.065793,0
200.066464,0
200.067135,0
200.067806,0
200.121501,0
200.122172,0
200.122844,0
200.123515,0
200.124186,2.591651
200.124858,5.007343
200.125529,6.366244
200.1262,5.895683
200.126872,3.876242
200.127543,0.497489
200.128214,0
200.128886,0
200.129557,0
200.130228,0
200.39568,0
200.396353,0
200.397026,0
200.397698,0
200.398371,1.706163
200.399044,4.315078
200.399716,5.792827
200.400389,5.126318
200.401062,2.894353
200.401735,0.189435
200.402407,0
200.40308,0
200.403753,0
200.404426,0
200.444123,0
200.444796,0
200.445469,0
200.446142,0
200.446815,2.724791
200.447488,4.862297
200.448161,6.07664
200.448834,6.044866
200.449507,4.86273
200.45018,0.691341
200.450853,0
200.451526,0
200.452199,0
200.452872,0
200.563961,0
200.564634,0
200.565308,0
200.565981,0
200.566655,2.258324
200.567328,4.322192
200.568002,5.467726
200.568676,4.973041
200.569349,3.206982
200.570023,0.34277
200.570696,0.001175
200.57137,0
200.572043,0
200.572717,0
200.573391,0
200.968024,0
200.9687,0
200.969375,0
200.970051,0
200.970726,2.882978
200.971402,5.361006
200.972078,6.446445
200.972753,5.723852
200.973429,3.767418
200.974104,0.635738
200.97478,0.002543
200.975456,0
200.976131,0
200.976807,0
200.977483,0
201.082922,0
201.083598,0
201.084275,0
201.084951,0
201.085627,2.668273
201.086303,4.855586
201.086979,5.88402
201.087655,5.222456
201.088332,3.220443
201.089008,0.340595
201.089684,0.001392
201.09036,0
201.091036,0
201.091713,0
201.092389,0
201.181678,0
201.182355,0
201.183032,0
201.183708,0
201.184385,2.355712
201.185062,4.708187
201.185738,5.892769
201.186415,5.245659
201.187092,3.218862
201.187768,0.56992
201.188445,0.002442
201.189122,0
201.189798,0
201.190475,0
201.191152,0
201.326562,0
201.327239,0
201.327916,0
201.328594,0
201.329271,1.843363
201.329949,4.692699
201.330626,6.251003
201.331303,5.376727
201.331981,2.887416
201.332658,0.503545
