Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.029641,0
200.030311,0
200.030982,0
200.031653,0
200.032324,1.401878
200.032995,4.321163
200.033666,6.031851
200.034337,5.68819
200.035008,3.606793
200.035678,1.043422
200.036349,0
200.03702,0
200.037691,0
200.038362,0
200.05111,0
200.051781,0
200.052452,0
200.053123,0
200.053794,0.545891
200.054465,2.479399
200.055136,4.867895
200.055806,5.824509
200.056477,4.701432
200.057148,2.246282
200.057819,0.163721
200.05849,0
200.059161,0
200.059832,0
200.060503,0
200.070569,0
200.07124,0
200.071911,0
200.072582,0
200.073253,1.222634
200.073924,5.92929
200.074595,12.295109
200.075267,15.702524
200.075938,16.467987
200.076609,16.125065
200.07728,12.477642
200.077951,10.278239
200.078622,10.636251
200.079293,11.862903
200.079964,12.130335
200.080635,10.534719
200.081306,6.426194
200.081978,1.75811
200.082649,0
200.08332,0
200.083991,0
200.084662,0
200.086675,0
200.087347,0
200.088018,0
200.088689,0
200.08936,0.834492
200.090031,3.94027
200.090702,8.228102
200.091374,11.090193
200.092045,11.319186
200.092716,8.620649
200.093387,4.510351
200.094058,0.902289
200.094729,0
200.095401,0
200.096072,0
200.096743,0
200.101441,0
200.102113,0
200.102784,0
200.103455,0
200.104126,0.928742
200.104798,4.008277
200.105469,7.117667
200.10614,7.75479
200.106811,5.578347
200.107483,2.343606
200.108154,1.38564
200.108825,5.257403
200.109496,9.891057
200.110168,11.439406
200.110839,8.608481
200.11151,3.596361
200.112181,0.232205
200.112853,0
200.113524,0
200.114195,0
200.114866,0
200.122922,0
200.123593,0
200.124265,0
200.124936,0
200.125607,0.277916
200.126279,2.619766
200.12695,4.838478
200.127621,5.248597
200.128293,4.132465
200.128964,1.986208
200.129636,0
200.130307,0
200.130978,0
200.13165,0
200.415941,0
200.416614,0
200.417287,0
200.41796,0
200.418632,0.417156
200.419305,2.769175
200.419978,5.138181
200.420651,6.075893
200.421324,5.222005
200.421996,3.053914
200.422669,0.879688
200.423342,0
200.424015,0
200.424688,0
200.425361,0
200.426033,0.65218
200.426706,2.93435
200.427379,5.831264
200.428052,7.654937
200.428725,7.213658
200.429398,4.956021
200.430071,2.202706
200.430744,0.312969
200.431416,0
200.432089,0
200.432762,0
200.433435,0
200.485257,0
200.485931,0
200.486604,0
200.487277,0
200.48795,0.613901
200.488623,2.894967
200.489296,4.956891
200.48997,5.677806
200.490643,4.596961
200.491316,2.064027
200.491989,0
200.492662,0
200.493335,0
200.494009,0
200.498721,0
200.499394,0
200.500068,0
200.500741,0
200.501414,1.680235
200.502087,6.882856
200.50276,9.820936
200.503434,9.59345
200.504107,6.403774
200.50478,2.439058
200.505453,0.111099
200.506127,0
200.5068,0
200.507473,0
200.508146,0
200.629389,0
200.630063,0
200.630737,0
200.631411,0
200.632085,0.95918
200.632758,3.986915
200.633432,7.121441
200.634106,8.537348
200.63478,7.812729
200.635454,4.998855
