Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.005492,0
200.006163,0
200.006833,0
200.007504,0
200.008175,0.547695
200.008846,4.037401
200.009516,7.484619
200.010187,8.805395
200.010858,7.703031
200.011529,4.542073
200.012199,1.134874
200.01287,0
200.013541,0
200.014212,0
200.014883,0
200.087347,0
200.088018,0
200.088689,0
200.08936,0
200.090031,2.521659
200.090702,7.430744
200.091374,11.483779
200.092045,12.154249
200.092716,9.178301
200.093387,3.741303
200.094058,0.289619
200.094729,0
200.095401,0
200.096072,0
200.096743,0
200.199475,0
200.200147,0
200.200819,0
200.20149,0
200.202162,2.251555
200.202834,6.717144
200.203505,9.805367
200.204177,10.530352
200.204849,8.704731
200.205521,4.504503
200.206192,0.745621
200.206864,0
200.207536,0
200.208208,0
200.208879,0
200.242471,0
200.243143,0
200.243815,0
200.244487,0
200.245159,1.019425
200.245831,5.026591
200.246503,8.279075
200.247175,9.991804
200.247847,12.279833
200.248519,12.858285
200.249191,11.253624
200.249863,9.017002
200.250535,5.216639
200.251207,1.274799
200.251879,0
200.252551,0
200.253223,0
200.253895,0
200.345316,0
200.345988,0
200.346661,0
200.347333,0
200.348006,1.572483
200.348678,5.915728
200.349351,9.361571
200.350023,9.715376
200.350695,7.288759
200.351368,3.451495
200.35204,0.296726
200.352713,0
200.353385,0
200.354058,0
200.35473,0
200.584247,0
200.584921,0
200.585594,0
200.586268,0
200.586942,4.445326
200.587615,9.196826
200.588289,10.90032
200.588963,9.038049
200.589636,4.90213
200.59031,1.143716
200.590984,0
200.591657,0
200.592331,0
200.593005,0
200.598394,0
200.599068,0
200.599742,0
200.600416,0
200.601089,1.44874
200.601763,5.911925
200.602437,10.173628
200.60311,11.237278
200.603784,8.957688
200.604458,4.221719
200.605132,0.508491
200.605805,0
200.606479,0
200.607153,0
200.607827,0
200.646237,0
200.646911,0
200.647585,0
200.648259,0
200.648933,0.76062
200.649607,5.635534
200.650281,10.050582
200.650955,10.994425
200.651629,8.352084
200.652303,4.170803
200.652977,0.924182
200.653651,0
200.654325,0
200.654999,0
200.655673,0
200.671176,0
200.67185,0
200.672524,0
200.673198,0
200.673872,0.758046
200.674546,3.921127
200.67522,7.448133
200.675894,8.986816
200.676569,7.542742
200.677243,4.175065
200.677917,0.949919
200.678591,0
200.679265,0
200.679939,0
200.680613,0
201.017429,0
201.018105,0
201.018781,0
201.019457,0
201.020132,1.442549
201.020808,5.164772
201.021484,8.628697
201.02216,9.32474
201.022836,7.012427
201.023512,3.207849
201.024188,0.387272
201.024863,0
201.025539,0
201.026215,0
201.026891,0
201.045817,0
201.046493,0
201.047169,0
201.047845,0
201.048521,5.955852
201.049197,15.360318
201.049873,21.009722
201.050549,18.76318
201.051225,11.764593
201.051901,8.101978
201.052577,8.722453
201.053253,9.056286
201.053929,7.031357
201.054605,3.40204
201.055281,0
201.055957,0
201.056633,0
201.057309,0
201.158076,0
