Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.025615,0
200.026286,0
200.026957,0
200.027628,0
200.028299,0.05773
200.02897,2.226263
200.029641,4.515181
200.030311,5.542408
200.030982,4.627091
200.031653,2.116676
200.032324,0
200.032995,0
200.033666,0
200.034337,0
200.088689,0
200.08936,0
200.090031,0
200.090702,0
200.091374,2.094719
200.092045,5.056187
200.092716,7.087763
200.093387,6.90062
200.094058,4.357822
200.094729,1.477329
200.095401,0
200.096072,0
200.096743,0
200.097414,0
200.098085,0
200.098757,0.070941
200.099428,2.352888
200.100099,4.574021
200.10077,5.328528
200.101441,4.025368
200.102113,1.749632
200.102784,0
200.103455,0
200.104126,0
200.104798,0
200.179997,0
200.180669,0
200.18134,0
200.182012,0
200.182683,0.060889
200.183355,2.032121
200.184027,4.192151
200.184698,5.517699
200.18537,5.073781
200.186042,3.172392
200.186713,0.555909
200.187385,0.026863
200.188056,0
200.188728,0
200.1894,0
200.190071,0
200.337247,0
200.337919,0
200.338592,0
200.339264,0
200.339936,1.830207
200.340609,3.503275
200.341281,4.336899
200.341954,3.954545
200.342626,2.415009
200.343298,0
200.343971,0
200.344643,0
200.345316,0
200.358093,0
200.358765,0
200.359438,0
200.36011,0
200.360783,1.210392
200.361455,3.290891
200.362128,4.855825
200.3628,4.748422
200.363473,3.073665
200.364146,0.516338
200.364818,0.024226
200.365491,0
200.366163,0
200.366836,0
200.367508,0
200.56808,0
200.568754,0
200.569428,0
200.570101,0
200.570775,5.612372
200.571448,10.269272
200.572122,12.545012
200.572795,11.408974
200.573469,7.620342
200.574143,1.304567
200.574816,0.061666
200.57549,0
200.576163,0.097636
200.576837,2.993769
200.577511,4.712616
200.578184,5.193436
200.578858,4.388515
200.579532,2.802773
200.580205,0.334644
200.580879,0.010764
200.581552,0.068491
200.582226,2.167549
200.5829,4.013127
200.583573,4.794432
200.584247,3.74893
200.584921,1.556668
200.585594,0
200.586268,0
200.586942,0
200.587615,0
200.596373,0
200.597047,0
200.597721,0
200.598394,0
200.599068,0.103797
200.599742,3.235648
200.600416,5.175036
200.601089,5.605269
200.601763,4.02251
200.602437,1.559723
200.60311,0
200.603784,0
200.604458,0
200.605132,0
200.650281,0
200.650955,0
200.651629,0
200.652303,0
200.652977,0.425519
200.653651,3.178819
200.654325,4.741776
200.654999,5.192567
200.655673,4.330378
200.656347,2.48164
200.657021,0.1784
200.657695,0
200.658369,0
200.659043,0
200.659717,0
200.662413,0
200.663087,0
200.663761,0
200.664435,0
200.665109,0.082275
200.665783,2.634795
200.666457,5.16752
200.667131,5.862418
200.667805,4.299748
200.668479,1.920831
200.669154,0.236591
200.669828,0.008606
200.670502,0
200.671176,0
200.67185,0
200.672524,0
200.874229,0
200.874905,0
200.87558,0
200.876255,0
200.87693,0.077062
200.877605,2.395944
200.87828,4.313769
200.878955,5.183635
200.87963,4.500692
200.880306,2.70293
200.880981,0.195909
