Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.085325,0
200.085996,0
200.086667,0
200.087338,0
200.088009,1.561688
200.088681,9.503531
200.089352,26.622038
200.090023,54.203532
200.090694,70.448715
200.091365,61.1482
200.092036,36.12662
200.092707,15.317218
200.093379,5.998795
200.09405,0.787036
200.094721,0
200.095392,0
200.096063,0
200.096735,0
200.265982,0
200.266654,0
200.267326,0
200.267998,0
200.26867,0.684929
200.269343,4.626331
200.270015,9.168047
200.270687,11.780431
200.271359,10.628819
200.272031,6.387707
200.272703,0.407696
200.273375,0
200.274047,0
200.274719,0
200.275391,0
200.30295,0
200.303622,0
200.304294,0
200.304967,0
200.305639,4.289906
200.306311,8.886167
200.306983,11.478928
200.307656,10.665075
200.308328,6.873741
200.309,0.983851
200.309672,0
200.310345,0
200.311017,0
200.311689,0
200.327152,0
200.327825,0
200.328497,0
200.329169,0
200.329842,5.75584
200.330514,13.531384
200.331186,17.098616
200.331859,14.913578
200.332531,8.382168
200.333204,2.386641
200.333876,0.234432
200.334548,0
200.335221,0
200.335893,0
200.336566,0
200.362792,0
200.363464,0
200.364137,0
200.364809,0
200.365482,4.468637
200.366154,11.952367
200.366827,17.874137
200.3675,18.578339
200.368172,13.73235
200.368845,3.481357
200.369517,0
200.37019,0
200.370862,0
200.371535,0
200.587606,0
200.58828,0
200.588954,0
200.589627,0
200.590301,1.900089
200.590975,7.495
200.591648,17.440311
200.592322,28.702448
200.592996,34.277468
200.593669,30.321392
200.594343,18.572156
200.595017,5.54483
200.59569,0.551296
200.596364,0
200.597038,0
200.597712,0
200.598385,0
200.600406,0
200.60108,0
200.601754,0
200.602428,0
200.603101,1.08286
200.603775,7.073552
200.604449,10.999468
200.605123,11.561487
200.605796,8.562248
200.60647,3.611004
200.607144,0
200.607818,0
200.608491,0
200.609165,0
200.644206,0
200.64488,0
200.645554,0
200.646228,0
200.646902,0.540274
200.647576,4.399469
200.64825,8.477966
200.648924,11.549406
200.649598,12.195185
200.650272,10.275088
200.650946,6.486094
200.65162,0.934557
200.652294,0
200.652968,0
200.653642,0
200.654316,0
200.66173,0
200.662404,0
200.663078,0
200.663752,0
200.664426,0.505685
200.6651,4.284731
200.665774,8.247851
200.666448,10.570535
200.667122,9.876932
200.667796,6.368713
200.66847,0.842205
200.669144,0
200.669818,0
200.670492,0
200.671167,0
200.995795,0
200.99647,0
200.997146,0
200.997822,0
200.998497,0.894733
200.999173,5.756467
200.999849,9.535008
201.000525,9.759402
201.0012,6.141523
201.001876,0.399012
201.002552,0
201.003228,0
201.003903,0
201.004579,0
201.039048,0
201.039724,0
201.0404,0
201.041075,0
201.041751,0.651859
