Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.173953,0
200.174624,0
200.175296,0
200.175967,0
200.176639,0.817046
200.17731,5.082921
200.177982,8.800751
200.178654,10.561252
200.179325,9.705597
200.179997,6.319472
200.180669,1.335768
200.18134,0
200.182012,0
200.182683,0
200.183355,0
200.200147,0
200.200819,0
200.20149,0
200.202162,0
200.202834,0.252017
200.203505,3.262147
200.204177,6.722478
200.204849,8.544506
200.205521,7.808722
200.206192,4.887165
200.206864,1.034986
200.207536,0
200.208208,0
200.208879,0
200.209551,0
200.299597,0
200.30027,0
200.300942,0
200.301614,0
200.302286,0.317802
200.302959,4.46382
200.303631,7.897194
200.304303,9.16565
200.304975,7.991925
200.305647,4.900796
200.30632,0.787963
200.306992,0
200.307664,0
200.308336,0
200.309009,0
200.444875,0
200.445548,0
200.446221,0
200.446893,0
200.447566,0.188062
200.448239,3.853984
200.448912,8.603326
200.449585,11.938366
200.450258,11.915325
200.450931,8.539416
200.451604,4.01265
200.452277,0.69947
200.45295,0
200.453623,0
200.454296,0
200.454969,0
200.559324,0
200.559998,0
200.560671,0
200.561345,0
200.562018,2.236059
200.562692,6.731906
200.563366,10.121893
200.564039,10.550718
200.564713,7.814317
200.565386,3.173765
200.56606,0.476906
200.566733,0
200.567407,0
200.56808,0
200.568754,0
200.927574,0
200.928249,0
200.928924,0
200.9296,0
200.930275,1.66302
200.930951,6.780009
200.931626,10.69311
200.932301,11.699088
200.932977,9.601169
200.933652,5.369098
200.934328,1.03023
200.935003,0
200.935678,0
200.936354,0
200.937029,0
201.091791,0
201.092467,0
201.093143,0
201.09382,0
201.094496,1.414112
201.095172,5.208683
201.095848,9.115652
201.096525,10.599743
201.097201,8.7878
201.097877,4.606066
201.098553,0.844928
201.09923,0
201.099906,0
201.100582,0
201.101258,0
201.391008,0
201.391685,0
201.392363,0
201.393041,0
201.393718,0.752565
201.394396,4.774537
201.395074,9.051692
201.395752,11.030102
201.396429,9.460262
201.397107,5.382999
201.397785,1.042048
201.398463,0
201.39914,0
201.399818,0
201.400496,0
201.488634,0
201.489312,0
201.489991,0
201.490669,0
201.491347,0.812221
201.492025,4.97207
201.492703,8.508567
201.493382,9.355056
201.49406,7.302597
201.494738,3.937901
201.495416,0.43576
201.496095,0
201.496773,0
201.497451,0
201.498129,0
201.641318,0
201.641997,0
201.642676,0
201.643355,0
201.644034,3.849516
201.644713,7.483417
201.645392,9.322798
201.646071,8.784345
201.64675,5.984682
201.647429,1.265736
201.648108,0
201.648787,0
201.649466,0
201.650145,0
201.893455,0
201.894136,0
201.894816,0
201.895496,0
201.896176,0.55709
201.896857,3.993738
201.897537,7.556448
201.898217,8.91035
201.898898,7.162267
201.899578,3.560405
201.900258,0.512059
201.900938,0
201.901619,0
201.902299,0
201.902979,0
202.09973,0
202.100412,0
202.101093,0
202.101774,0
202.102455,0.600951
202.103137,3.849781
202.103818,7.426086
