Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.052446,0
200.053117,0
200.053788,0
200.054459,0
200.05513,0.41362
200.055801,1.991296
200.056472,3.822409
200.057143,4.695171
200.057814,4.141348
200.058485,2.449994
200.059156,0.54704
200.059827,0
200.060498,0.000004
200.061169,1.886042
200.06184,4.141139
200.062511,5.67269
200.063182,5.753389
200.063853,4.014844
200.064524,0.866106
200.065195,0
200.065866,0
200.066537,0.451129
200.067208,2.447496
200.067879,4.645606
200.06855,5.543595
200.069221,5.665239
200.069893,6.635845
200.070564,7.673955
200.071235,7.978549
200.071906,6.05326
200.072577,2.587003
200.073248,0.404663
200.073919,0
200.07459,0
200.075261,0
200.075932,0
200.087341,0
200.088012,0
200.088683,0
200.089355,0
200.090026,0.529705
200.090697,5.57211
200.091368,10.088584
200.092039,11.792641
200.09271,10.083841
200.093382,5.649875
200.094053,1.107022
200.094724,0
200.095395,0
200.096066,0
200.096738,0
200.421318,0
200.421991,0
200.422664,0
200.423337,0
200.42401,1.773725
200.424682,5.034973
200.425355,7.3141
200.426028,7.90578
200.426701,6.670353
200.427374,3.303841
200.428047,0.583986
200.428719,0
200.429392,0
200.430065,0
200.430738,0
200.541135,0
200.541808,0
200.542482,0
200.543155,0
200.543829,0.501846
200.544502,2.610302
200.545176,4.712983
200.545849,5.976117
200.546523,5.82738
200.547196,3.891434
200.54787,0.601578
200.548543,0
200.549216,0
200.54989,0
200.550563,0
200.566728,0
200.567401,0
200.568075,0
200.568749,0
200.569422,0.596976
200.570096,3.024226
200.570769,4.975315
200.571443,5.499474
200.572116,4.469869
200.57279,2.40446
200.573464,0.457986
200.574137,0
200.574811,0
200.575484,0
200.576158,0
200.809429,0
200.810104,0
200.810779,0
200.811454,0
200.812128,1.640197
200.812803,3.529095
200.813478,4.453897
200.814153,3.803357
200.814828,1.78095
200.815502,0
200.816177,0
200.816852,0
200.817527,0
200.899205,0
200.899881,0
200.900556,0
200.901231,0
200.901906,0.654439
200.902582,3.16973
200.903257,4.847287
200.903932,5.132668
200.904607,4.319333
200.905283,2.315431
200.905958,0.036093
200.906633,0
200.907308,0
200.907984,0
200.908659,0
200.980934,0
200.981609,0
200.982285,0
200.982961,0
200.983636,0.286045
200.984312,2.813811
200.984988,4.633161
200.985663,5.210766
200.986339,4.560926
200.987015,2.687473
200.98769,0.538248
200.988366,0
200.989042,0
200.989717,0
200.990393,0
201.018099,0
201.018775,0
201.019451,0
201.020127,0
201.020803,0.555045
201.021479,2.882489
201.022155,5.01815
201.02283,5.64966
201.023506,4.430818
201.024182,2.186969
201.024858,0.394803
201.025534,0
201.02621,0
201.026886,0
201.027561,0
