Mass,Intensity
198.011509,0
198.01217,0
198.012831,0
198.013491,0
200.02008,0
200.020751,0
200.021421,0
200.022092,0
200.022763,2.067656
200.023434,4.624213
200.024105,5.807933
200.024776,5.167613
200.025446,3.102711
200.026117,1.020617
200.026788,0.005466
200.027459,0
200.02813,0
200.028801,0
200.029472,0
200.04356,0
200.044231,0
200.044902,0
200.045573,0
200.046244,2.382154
200.046915,5.271966
200.047586,6.741312
200.048257,5.742147
200.048928,3.219719
200.049599,0.068687
200.05027,0
200.050941,0
200.051612,1.517153
200.052283,4.218846
200.052953,5.498932
200.053624,4.569287
200.054295,2.29365
200.054966,0.181579
200.055637,0
200.056308,0
200.056979,0
200.05765,0
200.170425,0
200.171097,0
200.171769,0
200.17244,0
200.173112,5.338239
200.173783,13.393019
200.174455,16.703429
200.175126,12.733867
200.175798,5.036842
200.17647,0.122512
200.177141,0.000547
200.177813,0
200.178484,0
200.179156,0
200.179828,0
200.232224,0
200.232895,0
200.233567,0
200.234239,0
200.234911,4.361853
200.235583,9.388082
200.236255,11.86011
200.236927,11.052967
200.237599,7.365426
200.238271,2.104817
200.238943,0.012401
200.239614,0
200.240286,0
200.240958,0
200.24163,0
200.29069,0
200.291362,0
200.292034,0
200.292706,0
200.293378,0.079424
200.29405,3.378519
200.294723,6.066816
200.295395,7.564834
200.296067,6.926695
200.296739,4.023089
200.297411,0.024579
200.298084,0
200.298756,0
200.299428,0
200.3001,0
200.366666,0
200.367339,0
200.368011,0
200.368684,0
200.369356,2.386467
200.370029,4.742844
200.370702,5.803476
200.371374,5.311995
200.372047,3.594029
200.372719,0.827697
200.373392,0
200.374065,0
200.374737,0
200.37541,0
200.437976,0
200.438649,0
200.439322,0
200.439994,0
200.440667,8.452961
200.44134,17.386766
200.442013,22.605142
200.442686,20.588795
200.443359,12.914377
200.444032,4.783405
200.444705,0.109439
200.445378,0.000516
200.446051,0
200.446724,0
200.447397,0
200.44807,0
200.504611,0
200.505284,0
200.505957,0
200.50663,0
200.507304,1.745624
200.507977,4.221818
200.50865,5.774533
200.509323,5.39435
200.509997,3.378869
200.51067,1.007105
200.511343,0.006647
200.512016,0
200.51269,0
200.513363,0
200.514036,0
200.740455,0
200.741129,0
200.741803,0
200.742478,0
200.743152,2.715234
200.743827,5.287697
200.744501,6.160905
200.745176,5.167958
200.74585,2.97673
200.746525,0.734217
200.747199,0.005263
200.747874,0
200.748548,0
200.749223,0
200.749897,0
200.774181,0
200.774855,0
200.77553,0
200.776204,0
200.776879,0.507558
200.777554,3.210173
200.778228,5.416523
200.778903,5.412376
200.779578,3.445613
200.780252,0.989582
200.780927,0.007209
200.781601,0
200.782276,0
200.782951,0
200.783625,0
200.853808,0
200.854483,0
200.855158,0
200.855833,0
200.856508,2.659793
200.857183,5.314969
200.857858,6.063377
200.858533,5.029437
200.859208,2.843943
200.859883,0.750966
200.860558,0.00561
200.861233,0
200.861908,0
200.862583,0
200.863258,0
201.02199,0
201.022665,0
201.023341,0
201.024017,0
201.024693,1.15113
201.025369,3.378854
201.026045,4.735271
201.026721,4.607107
201.027397,3.231278
201.028072,0.927196
201.028748,0
201.029424,0
201.0301,0
201.030776,0
201.039563,0
201.040239,0
201.040915,0
201.041591,0
201.042267,1.061789
201.042943,3.70911
201.043619,5.455169
201.044295,5.230079
201.044971,3.360428
201.045647,0.247604
201.046323,0
201.046998,0
201.047674,0
201.04835,0
201.095678,0
201.096354,0
201.09703,0
201.097707,0
201.098383,1.991038
201.099059,3.549866
201.099735,3.208049
201.100412,1.283812
201.101088,0
201.101764,0
201.10244,0
201.103117,0
201.103793,0
201.104469,0
201.105145,1.486168
201.105822,4.059652
201.106498,5.892679
201.107174,5.566462
201.107851,3.411762
201.108527,0.99708
201.109203,0
201.109879,0
201.110556,0
201.111232,0
201.153169,0
201.153846,0
201.154522,0
201.155199,0
201.155875,10.207296
201.156552,29.705381
201.157229,56.672504
201.157905,75.122159
201.158582,71.526256
201.159258,48.304258
201.159935,22.175592
201.160611,10.385071
201.161288,4.639977
201.161964,6.006394
201.162641,5.673173
201.163317,3.635088
201.163994,1.050419
201.164671,0.008679
201.165347,0
201.166024,0
201.1667,0
201.167377,0
201.37525,0
201.375928,0
201.376605,0
201.377283,0
201.377961,1.851629
201.378638,4.158359
201.379316,5.90099
201.379994,6.236944
201.380671,4.873798
201.381349,1.416341
201.382027,0.012482
201.382704,0
201.383382,0
201.38406,0
201.384737,0
201.418626,0
201.419304,0
201.419982,0
201.420659,0
201.421337,2.118412
201.422015,4.552153
201.422693,6.115496
201.423371,6.231864
201.424049,4.77262
201.424727,1.369014
201.425405,0.01221
201.426083,0
201.42676,0
201.427438,0
201.428116,0
201.59159,0
201.592269,0
201.592948,0
201.593626,0
201.594305,0.632018
201.594984,2.943825
201.595663,4.644439
201.596341,4.571545
201.59702,2.981461
201.597699,0.938227
201.598378,0.008842
201.599057,0
201.599735,0
201.600414,0
201.601093,0
201.664234,0
201.664913,0
201.665592,0
201.666271,0
201.66695,2.43693
