Mass,Intensity
198.012387,0
198.013048,0
198.013709,0
198.014369,0
200.069951,0
200.070622,0
200.071293,0
200.071964,0
200.072635,10.794149
200.073306,30.607954
200.073977,48.951398
200.074648,53.950881
200.075319,42.539183
200.07599,21.893891
200.076661,5.50144
200.077333,0.490561
200.078004,0
200.078675,0
200.079346,0
200.080017,0
200.086057,0
200.086728,0
200.087399,0
200.088071,0
200.088742,2.76272
200.089413,12.584771
200.090084,34.267712
200.090755,60.568577
200.091426,75.189122
200.092097,68.001716
200.092769,45.098613
200.09344,21.352722
200.094111,5.780657
200.094782,0.398065
200.095453,0
200.096125,0
200.096796,0
200.097467,0
200.135731,0
200.136402,0
200.137073,0
200.137745,0
200.138416,2.12138
200.139088,7.495936
200.139759,10.546236
200.14043,10.2618
200.141102,7.08144
200.141773,2.942605
200.142445,0.423332
200.143116,10.65127
200.143788,47.706379
200.144459,74.509067
200.14513,84.134472
200.145802,70.860471
200.146473,38.932615
200.147145,5.823936
200.147816,0
200.148488,0
200.149159,0
200.149831,0
200.446274,0
200.446947,0
200.44762,0
200.448292,0
200.448965,2.713969
200.449638,7.312882
200.450311,11.925781
200.450984,17.210434
200.451657,19.386479
200.45233,14.806664
200.453003,8.323499
200.453676,3.497502
200.454349,0.288074
200.455022,0
200.455695,0
200.456368,0
200.457041,0
201.127688,0
201.128365,0
201.129041,0
201.129718,0
201.130394,1.554645
201.13107,6.019649
201.131747,9.511672
201.132423,10.579312
201.1331,8.8798
201.133776,4.804969
201.134453,0.720079
201.135129,0
201.135805,0
201.136482,0
201.137158,0
201.402583,0
201.403261,0
201.403939,0
201.404617,0
201.405294,0.313813
201.405972,4.549338
201.40665,7.76896
201.407328,8.977161
201.408006,7.847389
201.408683,4.682334
201.409361,0.397309
201.410039,0
201.410717,0
201.411395,0
201.412072,0
201.485297,0
201.485975,0
201.486654,0
201.487332,0
201.48801,1.241408
201.488688,5.250333
201.489366,9.267077
201.490045,10.395434
201.490723,8.033682
201.491401,3.69417
201.492079,0.187442
201.492758,0
201.493436,0
201.494114,0
