Mass,Intensity
198.011669,0
198.01233,0
198.01299,0
198.013651,0
200.223647,0
200.224319,0
200.22499,0
200.225662,0
200.226334,1.075426
200.227006,3.851601
200.227678,6.71844
200.22835,7.721299
200.229022,6.578968
200.229693,3.389837
200.230365,0.313366
200.231037,0
200.231709,0
200.232381,0
200.233053,0
200.249179,0
200.249851,0
200.250523,0
200.251195,0
200.251867,0.875642
200.252539,3.663375
200.253211,6.856574
200.253883,7.967787
200.254555,6.469176
200.255227,3.43305
200.255899,0.718856
200.256571,0
200.257243,0
200.257915,0
200.258587,0
200.277404,0
200.278076,0
200.278748,0
200.27942,0
200.280092,0.641313
200.280765,2.418882
200.281437,4.569334
200.282109,5.588409
200.282781,5.061209
200.283453,3.167858
200.284125,0.956773
200.284797,0
200.285469,0
200.286142,0
200.286814,0
200.327821,0
200.328493,0
200.329166,0
200.329838,0
200.330511,0.248351
200.331183,2.608677
200.331855,5.314474
200.332528,6.708964
200.3332,6.446541
200.333872,4.39848
200.334545,1.400961
200.335217,0
200.33589,0
200.336562,0
200.337234,0
200.595013,0
200.595687,0
200.59636,0
200.597034,0
200.597708,0.547149
200.598381,2.472759
200.599055,5.107017
200.599729,6.757668
200.600403,6.318775
200.601076,3.916173
200.60175,1.138427
200.602424,0
200.603097,0
200.603771,0
200.604445,0
200.824267,0
200.824942,0
200.825617,0
200.826292,0
200.826967,0.794424
200.827642,3.224279
200.828316,5.867455
200.828991,6.729071
200.829666,5.683742
200.830341,3.167204
200.831016,0.647871
200.831691,0
200.832366,0
200.833041,0
200.833715,0
200.853289,0
200.853964,0
200.854639,0
200.855314,0
200.855989,0.765532
200.856664,3.05234
200.857339,5.475784
200.858014,6.49473
200.858689,5.754416
200.859364,3.493092
200.860039,1.008759
200.860714,0
200.861389,0
200.862064,0
200.862739,0
201.229794,0
201.23047,0
201.231147,0
201.231824,0
201.232501,0.940509
201.233178,3.643462
201.233855,6.211328
201.234532,6.842037
201.235209,5.304847
201.235886,2.670887
201.236563,0.338299
201.23724,0
201.237917,0
201.238594,0
201.23927,0
201.755419,0
201.756099,0
201.756778,0
201.757458,0
201.758137,0.915683
201.758817,3.603691
201.759496,6.209027
201.760176,6.693914
201.760856,5.012617
201.761535,2.435639
201.762215,0.57539
201.762894,0
201.763574,0
201.764253,0
201.764933,0
201.830871,0
201.831551,0
201.832231,0
201.83291,0
201.83359,0.604779
201.83427,2.900402
201.83495,5.389783
201.83563,6.459134
201.83631,5.537389
201.83699,3.159265
201.83767,0.647018
201.83835,0
201.83903,0
201.83971,0
201.84039,0
201.84923,0
201.84991,0
201.85059,0
201.85127,0
201.85195,0.697296
201.85263,2.90279
201.85331,5.514304
201.85399,6.861487
201.854671,6.229074
201.855351,3.845356
201.856031,1.135911
201.856711,0
201.857391,0
