Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.216269,0
200.216941,0
200.217612,0
200.218284,0
200.218956,0.096832
200.219628,2.121611
200.2203,4.328176
200.220972,5.314182
200.221643,4.755396
200.222315,2.776023
200.222987,0.704712
200.223659,0
200.224331,0
200.225003,0
200.225674,0
200.855328,0
200.856003,0
200.856678,0
200.857353,0
200.858028,0.742085
200.858703,3.146314
200.859378,5.403356
200.860053,6.073817
200.860728,4.996158
200.861403,2.72434
200.862078,0.659446
200.862753,0
200.863428,0
200.864103,0
200.864778,0
201.028919,0
201.029595,0
201.03027,0
201.030946,0
201.031622,1.817975
201.032298,4.038603
201.032974,5.306255
201.03365,5.217936
201.034326,3.515733
201.035002,1.005046
201.035678,0
201.036354,0
201.03703,0
201.037705,0
201.068802,0
201.069478,0
201.070154,0
201.07083,0
201.071506,3.351718
201.072183,7.93741
201.072859,10.467412
201.073535,10.009549
201.074211,6.965326
201.074887,2.126339
201.075563,0.00193
201.076239,0
201.076915,0
201.077591,0
201.078268,0
201.103963,0
201.10464,0
201.105316,0
201.105992,0
201.106668,2.256923
201.107345,4.794938
201.108021,5.953368
201.108697,6.586001
201.109374,7.008252
201.11005,5.740937
201.110726,4.747063
201.111402,3.768678
201.112079,2.017169
201.112755,0.023691
201.113431,0
201.114108,0
201.114784,0
201.11546,0
201.135075,0
201.135752,0
201.136428,0
201.137105,0
201.137781,0.609571
201.138457,2.735087
201.139134,4.528309
201.13981,5.030569
201.140487,4.080965
201.141163,2.170502
201.14184,0.343823
201.142516,0
201.143193,0
201.143869,0
201.144545,0
201.18108,0
201.181757,0
201.182433,0
201.18311,0
201.183787,0.638785
201.184463,2.843808
201.18514,5.240244
201.185817,6.223709
201.186493,5.254969
201.18717,2.959801
201.187847,0.743529
201.188523,0
201.1892,0
201.189877,0
201.190553,0
201.205442,0
201.206119,0
201.206795,0
201.207472,0
201.208149,0.440981
201.208826,2.211734
201.209503,4.759921
201.210179,6.534841
201.210856,6.552365
201.211533,4.320486
201.21221,0.883219
201.212887,0
201.213563,0
201.21424,0
201.214917,0
201.215594,0.568762
201.216271,2.750119
201.216948,5.724335
201.217624,7.648641
201.218301,7.249607
201.218978,4.494199
201.219655,0.971384
201.220332,0
201.221009,0
201.221685,0
201.222362,0
201.318512,0
201.319189,0
201.319866,0
201.320544,0
201.321221,0.362637
201.321898,2.828281
201.322576,5.497034
201.323253,7.153179
201.32393,7.033301
201.324608,5.17897
201.325285,2.614209
201.325963,0.610224
201.32664,0
201.327317,0
201.327995,0
201.328672,0
201.337479,0
201.338156,0
201.338834,0
201.339511,0
201.340189,0.573107
201.340866,2.699497
201.341543,4.936176
201.342221,5.732541
201.342898,4.6785
201.343576,2.518003
201.344253,0.609135
201.344931,0
201.345608,0
201.346286,0
201.346963,0
201.361191,0
201.361869,0
201.362547,0
201.363224,0
201.363902,0.611726
201.364579,2.788069
