Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.065195,0
200.065866,0
200.066537,0
200.067208,0
200.067879,1.830919
200.06855,7.600371
200.069221,10.736468
200.069893,10.753475
200.070564,7.581381
200.071235,3.036532
200.071906,0
200.072577,0
200.073248,0
200.073919,0
200.085999,0
200.08667,0
200.087341,0
200.088012,0
200.088683,0.32182
200.089355,2.546162
200.090026,5.633276
200.090697,8.113286
200.091368,8.794621
200.092039,7.240885
200.09271,3.732902
200.093382,0.2174
200.094053,0
200.094724,0
200.095395,0
200.096066,0
200.108148,0
200.10882,0
200.109491,0
200.110162,0
200.110833,0.514479
200.111505,2.560794
200.112176,5.116424
200.112847,6.850017
200.113518,6.873669
200.11419,5.201117
200.114861,2.684071
200.115532,0.55805
200.116204,0
200.116875,0
200.117546,0
200.118217,0
200.290853,0
200.291526,0
200.292198,0
200.29287,0
200.293542,0.713429
200.294214,3.372458
200.294887,6.003123
200.295559,6.681436
200.296231,5.080087
200.296903,2.485253
200.297575,1.137145
200.298248,2.560564
200.29892,4.860215
200.299592,6.067142
200.300264,5.478285
200.300936,3.338561
200.301609,0.95241
200.302281,0
200.302953,0
200.303625,0
200.304298,0
200.5243,0
200.524974,0
200.525647,0
200.52632,0
200.526994,0.661996
200.527667,3.021296
200.52834,5.222599
200.529014,6.186128
200.529687,5.60831
200.530361,3.555661
200.531034,0.940441
200.531707,0
200.532381,0
200.533054,0
200.533728,0
200.564034,0
200.564707,0
200.565381,0
200.566054,0
200.566728,0.727924
200.567401,3.30687
200.568075,5.584894
200.568749,6.208693
200.569422,4.996776
200.570096,2.703248
200.570769,0.699343
200.571443,0
200.572116,0
200.57279,0
200.573464,0
200.59502,0
200.595694,0
200.596368,0
200.597041,0
200.597715,0.570798
200.598389,2.611425
200.599063,4.517652
200.599736,5.343682
200.60041,4.907374
200.601084,3.200401
200.601758,0.875265
200.602431,0
200.603105,0
200.603779,0
200.604453,0
200.634775,0
200.635449,0
200.636122,0
200.636796,0
200.63747,2.222414
200.638144,5.0409
200.638818,8.333976
200.639492,10.219991
200.640166,9.664215
200.64084,7.0936
200.641514,4.050765
200.642188,0.869394
200.642862,0
200.643536,0
200.64421,0
200.644884,0
200.849247,0
200.849922,0
200.850597,0
200.851272,0
200.851947,0.570749
200.852622,2.836884
200.853297,5.453809
200.853972,6.458855
200.854647,5.107559
200.855322,2.492515
200.855997,0.532611
200.856672,0
200.857347,0
200.858022,0
200.858697,0
200.937024,0
200.937699,0
200.938375,0
200.93905,0
200.939726,0.616622
200.940401,2.857063
200.941077,4.976206
200.941752,5.656042
200.942427,4.650714
200.943103,2.578795
200.943778,0.623866
200.944454,0
