Mass,Intensity
198.011953,0
198.012613,0
198.013274,0
198.013935,0
200.041999,0
200.04267,0
200.043341,0
200.044012,0
200.044683,1.248409
200.045354,4.249445
200.046025,6.483776
200.046696,15.780297
200.047367,29.150314
200.048038,37.835139
200.048709,36.309597
200.049379,25.008875
200.05005,8.266137
200.050721,0
200.051392,0
200.052063,0
200.052734,0
200.059444,0
200.060115,0
200.060786,0
200.061457,0
200.062128,1.429168
200.062799,4.718293
200.06347,7.035875
200.064141,7.408311
200.064812,5.84197
200.065483,2.52277
200.066154,0
200.066825,0
200.067496,0
200.068168,0
200.111122,0
200.111793,0
200.112464,0
200.113135,0
200.113807,1.135543
200.114478,3.889001
200.115149,5.99768
200.115821,6.233399
200.116492,4.41693
200.117163,1.760214
200.117834,0.005875
200.118506,0
200.119177,0
200.119848,0
200.12052,0
200.381244,0
200.381916,0
200.382589,0
200.383262,0
200.383934,7.130987
200.384607,15.24126
200.385279,19.463061
200.385952,18.474275
200.386625,12.908549
200.387297,3.117125
200.38797,0.011646
200.388643,0
200.389315,0
200.389988,0
200.390661,0
200.492946,0
200.493619,0
200.494293,0
200.494966,0
200.495639,6.81968
200.496312,14.543898
200.496985,19.191341
200.497659,17.920196
200.498332,11.506755
200.499005,2.323886
200.499678,0.009052
200.500351,0
200.501025,0
200.501698,0
200.502371,0
200.503044,0
200.503718,1.007077
200.504391,3.767563
200.505064,5.757435
200.505737,6.036013
200.506411,4.263691
200.507084,1.574306
200.507757,0.006205
200.50843,0
200.509104,0
200.509777,0
200.51045,0
200.593962,0
200.594636,0
200.59531,0
200.595984,0
200.596657,1.453178
200.597331,4.354619
200.598005,5.916332
200.598678,6.236193
200.599352,5.148063
200.600026,2.54245
200.6007,0.010421
200.601373,0
200.602047,0
200.602721,0
200.603395,0
200.606763,0
200.607437,0
200.608111,0
200.608785,0
200.609458,1.304893
200.610132,5.319051
200.610806,7.650818
200.61148,7.806231
200.612154,5.901898
200.612827,2.59417
200.613501,0.010674
200.614175,0
200.614849,0
200.615523,0
200.616196,0
200.695729,0
200.696404,0
200.697078,0
200.697752,0
200.698426,1.56737
200.699101,5.556214
200.699775,7.502953
200.700449,7.521158
200.701123,5.634139
200.701797,2.155312
200.702472,0.847269
200.703146,3.657866
200.70382,5.679604
200.704494,6.332158
200.705169,5.338439
200.705843,2.731652
200.706517,0.011651
200.707191,0
200.707866,0
200.70854,0
200.709214,0
200.829964,0
200.830639,0
200.831314,0
200.831989,0
200.832664,1.582501
200.833339,6.188947
