Mass,Intensity
198.012204,0
198.012865,0
198.013526,0
198.014187,0
200.034203,0
200.034873,0
200.035544,0
200.036215,0
200.036886,1.535064
200.037557,3.891965
200.038228,5.033254
200.038899,4.461348
200.03957,2.623789
200.040241,0
200.040912,0
200.041582,0
200.042253,0
200.061711,0
200.062382,0
200.063054,0
200.063725,0
200.064396,8.80821
200.065067,18.53603
200.065738,22.97405
200.066409,20.521598
200.06708,12.864619
200.067751,3.625343
200.068422,0.01197
200.069093,0
200.069764,0
200.070435,0
200.071106,0
200.086541,0
200.087213,0
200.087884,0
200.088555,0
200.089226,2.344398
200.089897,12.225902
200.090568,28.784439
200.091239,46.928108
200.091911,55.82538
200.092582,49.501012
200.093253,32.504425
200.093924,15.458337
200.094595,5.59311
200.095267,1.414034
200.095938,0.004724
200.096609,0
200.09728,0
200.097951,0
200.098622,0
200.134201,0
200.134872,0
200.135544,0
200.136215,0
200.136887,1.152818
200.137558,3.024443
200.138229,4.250553
200.138901,3.900216
200.139572,2.337849
200.140244,0
200.140915,0
200.141586,0
200.142258,0
200.222853,0
200.223525,0
200.224196,0
200.224868,0
200.22554,1.979438
200.226212,3.881608
200.226884,5.075451
200.227556,5.043578
200.228228,3.603135
200.228899,0.782297
200.229571,0.002771
200.230243,0
200.230915,0
200.231587,0
200.232259,0
200.28938,0
200.290052,0
200.290725,0
200.291397,0
200.292069,0.636318
200.292741,13.297646
200.293413,18.440247
200.294086,19.738067
200.294758,17.013397
200.29543,10.799633
200.296102,0.039832
200.296774,0
200.297446,0
200.298119,0
200.298791,0
200.345181,0
200.345854,0
200.346526,0
200.347199,0
200.347871,2.530415
200.348544,5.013248
200.349216,5.927244
200.349889,5.182316
200.350561,3.22954
200.351234,0.809136
200.351906,0
200.352579,0
200.353251,0
200.353923,0
200.354596,0
200.355268,0
200.355941,0
200.356613,1.027031
200.357286,3.882656
200.357958,6.449318
200.358631,7.208388
200.359304,5.550405
200.359976,2.309615
200.360649,0.00741
200.361321,0
200.361994,0
200.362666,0
