Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.070569,0
200.07124,0
200.071911,0
200.072582,0
200.073253,1.851454
200.073924,4.268043
200.074595,5.560056
200.075267,5.190294
200.075938,3.56435
200.076609,1.062155
200.07728,0.071316
200.077951,0
200.078622,0
200.079293,0
200.079964,0
200.093387,0
200.094058,0
200.094729,0
200.095401,0
200.096072,4.368999
200.096743,25.527
200.097414,44.590473
200.098085,51.954645
200.098757,45.343633
200.099428,27.361656
200.100099,6.318111
200.10077,0
200.101441,0
200.102113,0
200.102784,0
200.175296,0
200.175967,0
200.176639,0
200.17731,0
200.177982,0.045848
200.178654,1.56644
200.179325,3.448307
200.179997,5.005285
200.180669,6.827894
200.18134,7.246214
200.182012,6.238434
200.182683,4.931703
200.183355,2.915321
200.184027,0.665723
200.184698,0
200.18537,0
200.186042,0
200.186713,0
200.187385,0
200.188056,0
200.188728,0
200.1894,0
200.190071,0.363737
200.190743,1.905686
200.191415,3.520836
200.192086,4.17626
200.192758,3.561133
200.19343,2.024321
200.194102,0.449476
200.194773,0
200.195445,0
200.196117,0
200.196788,0
200.35204,0
200.352713,0
200.353385,0
200.354058,0
200.35473,0.428406
200.355403,2.228994
200.356075,4.112757
200.356748,4.661513
200.35742,3.838584
200.358093,1.979855
200.358765,0
200.359438,0
200.36011,0
200.360783,0
200.480546,0
200.481219,0
200.481892,0
200.482565,0
200.483238,0.227083
200.483911,2.485354
200.484584,4.269072
200.485257,4.917452
200.485931,4.220425
200.486604,2.455974
200.487277,0.386694
200.48795,0
200.488623,0
200.489296,0
200.48997,0
200.494009,0
200.494682,0
200.495355,0
200.496028,0
200.496701,0.418896
200.497375,2.191071
200.498048,4.020006
200.498721,4.664985
200.499394,3.954671
200.500068,2.127574
200.500741,0.16715
200.501414,0
200.502087,0
200.50276,0
200.503434,0
200.562018,0
200.562692,0
200.563366,0
200.564039,0
200.564713,0.330067
200.565386,1.77144
200.56606,3.363197
200.566733,3.99462
200.567407,3.295837
200.56808,1.777207
200.568754,0.381598
200.569428,0
200.570101,0
200.570775,0
200.571448,0
200.643541,0
200.644215,0
200.644889,0
200.645563,0
200.646237,0.871453
200.646911,2.972141
200.647585,4.581904
200.648259,4.758078
200.648933,3.612994
200.649607,1.794019
200.650281,0.287213
200.650955,0
200.651629,0
200.652303,0
200.652977,0
200.662413,0
200.663087,0
200.663761,0
200.664435,0
200.665109,0.414848
200.665783,2.123964
200.666457,3.810563
200.667131,4.450909
200.667805,3.695579
200.668479,2.013364
200.669154,0.435129
200.669828,0
200.670502,0
200.671176,0
200.67185,0
200.861403,0
200.862078,0
200.862753,0
200.863428,0
200.864103,0.182765
200.864778,1.945983
200.865453,3.694681
200.866128,4.495944
200.866803,4.098277
200.867479,2.643432
200.868154,0.629913
200.868829,0
200.869504,0
200.870179,0
200.870854,0
200.87828,0
200.878955,0
200.87963,0
200.880306,0
200.880981,0.380692
