Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.07124,0
200.071911,0
200.072582,0
200.073253,0
200.073924,5.217364
200.074595,14.511467
200.075267,20.061353
200.075938,16.914009
200.076609,7.582874
200.07728,1.611797
200.077951,0.126457
200.078622,0
200.079293,0
200.079964,0
200.080635,0
200.143063,0
200.143735,0
200.144406,0
200.145078,0
200.145749,0.954199
200.146421,5.214306
200.147092,8.874922
200.147763,10.274131
200.148435,8.784171
200.149106,5.081169
200.149778,0.744301
200.150449,0
200.151121,0
200.151792,0
200.152464,0
200.154478,0
200.15515,0
200.155821,0
200.156493,0
200.157164,0.23821
200.157836,3.207929
200.158507,6.24401
200.159179,7.62298
200.15985,6.866148
200.160522,4.134944
200.161193,0.895017
200.161865,0
200.162536,0
200.163208,0
200.163879,0
200.263303,0
200.263975,0
200.264647,0
200.265319,0
200.265991,1.18554
200.266663,5.21073
200.267335,8.536084
200.268007,9.06635
200.268679,6.784564
200.269351,3.354395
200.270023,0.649961
200.270695,0
200.271367,0
200.272039,0
200.272712,0
200.366163,0
200.366836,0
200.367508,0
200.368181,0
200.368853,0.384039
200.369526,4.456392
200.370199,7.992331
200.370871,8.765431
200.371544,6.557057
200.372216,2.932363
200.372889,0.517377
200.373561,0
200.374234,0
200.374907,0
200.375579,0
200.479199,0
200.479872,0
200.480546,0
200.481219,0
200.481892,0.528162
200.482565,4.870024
200.483238,8.006231
200.483911,8.69636
200.484584,6.721686
200.485257,3.349072
200.485931,0.244993
200.486604,0
200.487277,0
200.48795,0
200.488623,0
200.638824,0
200.639497,0
200.640171,0
200.640845,0
200.641519,0.663553
200.642193,3.61873
200.642867,6.29607
200.643541,7.440338
200.644215,6.698511
200.644889,4.222333
200.645563,0.938642
200.646237,0
200.646911,0
200.647585,0
200.648259,0
200.69949,0
200.700165,0
200.700839,0
200.701513,0
200.702187,0.814206
200.702862,4.469955
200.703536,7.834329
200.70421,8.906547
200.704884,7.460045
200.705559,4.101332
200.706233,0.520379
200.706907,0
200.707581,0
200.708256,0
200.70893,0
200.730508,0
200.731183,0
200.731857,0
200.732532,0
200.733206,0.72712
200.73388,4.020906
200.734555,7.09463
200.735229,8.572477
200.735904,7.841652
200.736578,4.856968
200.737252,0.851867
200.737927,0
200.738601,0
200.739276,0
200.73995,0
200.854653,0
200.855328,0
200.856003,0
200.856678,0
200.857353,0.614266
200.858028,3.509933
200.858703,6.710864
200.859378,8.063188
200.860053,6.75826
200.860728,3.714942
200.861403,0.76338
200.862078,0
200.862753,0
200.863428,0
200.864103,0
200.940406,0
200.941082,0
200.941757,0
200.942433,0
200.943108,0.258638
200.943784,3.359816
200.944459,6.582206
200.945135,7.9023
200.94581,6.748264
200.946486,3.647479
200.947161,0.740254
200.947837,0
200.948512,0
200.949187,0
200.949863,0
201.096525,0
201.097201,0
201.097877,0
201.098553,0
201.09923,1.569108
201.099906,6.61733
201.100582,11.939025
