Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.071235,0
200.071906,0
200.072577,0
200.073248,0
200.073919,0.974762
200.07459,4.504272
200.075261,8.591176
200.075932,10.870507
200.076603,10.122217
200.077274,6.255327
200.077945,1.495824
200.078617,0
200.079288,0
200.079959,0
200.08063,0
200.101436,0
200.102107,0
200.102778,0
200.10345,0
200.104121,3.015733
200.104792,9.401798
200.105463,13.574126
200.106135,13.173419
200.106806,8.492326
200.107477,2.884098
200.108148,0
200.10882,0
200.109491,0
200.110162,0
200.245154,0
200.245826,0
200.246498,0
200.24717,0
200.247842,1.919027
200.248513,8.036515
200.249185,14.002778
200.249857,18.306326
200.250529,18.525877
200.251201,14.793925
200.251873,9.740264
200.252545,4.988371
200.253217,1.351135
200.253889,0
200.254561,0
200.255233,0
200.255905,0
200.31976,0
200.320432,0
200.321105,0
200.321777,0
200.322449,1.073135
200.323122,4.854201
200.323794,9.006521
200.324466,11.268798
200.325139,10.315967
200.325811,6.233991
200.326483,1.208573
200.327156,0
200.327828,0
200.3285,0
200.329173,0
200.356742,0
200.357415,0
200.358087,0
200.35876,0
200.359432,2.477386
200.360105,8.685626
200.360777,13.847579
200.36145,14.285379
200.362123,10.088835
200.362795,4.013704
200.363468,0
200.36414,0
200.364813,0
200.365485,0
200.521607,0
200.52228,0
200.522954,0
200.523627,0
200.5243,1.283723
200.524974,6.281365
200.525647,12.485187
200.52632,15.648447
200.526994,14.703901
200.527667,9.91382
200.528341,3.4212
200.529014,0
200.529687,0
200.530361,0
200.531034,0
200.596368,0
200.597041,0
200.597715,0
200.598389,0
200.599063,2.823574
200.599736,12.44749
200.60041,21.577663
200.601084,23.403716
200.601758,16.465618
200.602431,6.231166
200.603105,0.373442
200.603779,0
200.604453,0
200.605126,0
200.6058,0
200.607821,0
200.608495,0
200.609169,0
200.609843,0
200.610516,0.52684
200.61119,5.895639
200.611864,15.564783
200.612538,20.903581
200.613212,20.025859
200.613885,13.118295
200.614559,4.637167
200.615233,0
200.615907,0
200.616581,0
200.617254,0
200.861398,0
200.862073,0
200.862748,0
200.863423,0
200.864098,1.081891
200.864773,5.557925
200.865448,9.823321
200.866123,11.730961
200.866798,9.884484
200.867473,5.324095
200.868148,0.859724
200.868823,0
200.869498,0
200.870173,0
200.870849,0
201.018099,0
201.018775,0
201.019451,0
201.020127,0
201.020803,4.13409
201.021479,16.628824
201.022155,24.981737
201.02283,24.317279
201.023506,15.301721
201.024182,5.021884
201.024858,0.299736
201.025534,0
201.02621,0
201.026886,0
201.027561,0
201.037024,0
201.0377,0
201.038376,0
201.039052,0
201.039728,2.656955
201.040404,12.758689
201.04108,22.795104
