Mass,Intensity
198.011669,0
198.01233,0
198.01299,0
198.013651,0
200.047072,0
200.047743,0
200.048414,0
200.049085,0
200.049756,0.539765
200.050427,1.761176
200.051098,3.433608
200.051769,4.556213
200.05244,4.491687
200.053111,3.268756
200.053782,1.676024
200.054453,0.424304
200.055124,0
200.055795,0
200.056466,0
200.057137,0
200.071228,0
200.071899,0
200.072571,0
200.073242,0
200.073913,0.558837
200.074584,2.199281
200.075255,3.850171
200.075926,4.313469
200.076597,3.493863
200.077268,1.744644
200.077939,0.163271
200.07861,0
200.079281,0
200.079953,0
200.080624,0
200.19812,0
200.198791,0
200.199463,0
200.200135,0
200.200807,0.538248
200.201478,2.174859
200.20215,3.937464
200.202822,4.585905
200.203493,3.923615
200.204165,2.338304
200.204837,0.707636
200.205509,0
200.20618,0
200.206852,0
200.207524,0
200.251867,0
200.252539,0
200.253211,0
200.253883,0
200.254555,0.170826
200.255227,1.6223
200.255899,3.314335
200.256571,4.22435
200.257243,4.143883
200.257915,2.780303
200.258587,0.869442
200.259259,0
200.259931,0.187291
200.260603,1.41628
200.261275,3.064527
200.261947,4.051439
200.262619,3.733216
200.263291,2.289284
200.263963,0.635594
200.264635,0
200.265307,0
200.265979,0
200.266651,0
200.400455,0
200.401128,0
200.401801,0
200.402473,0
200.403146,0.505462
200.403819,2.049861
200.404492,3.808129
200.405164,4.713129
200.405837,4.407079
200.40651,2.882536
200.407182,0.940386
200.407855,0
200.408528,0
200.409201,0
200.409874,0
200.446208,0
200.446881,0
200.447554,0
200.448227,0
200.4489,0.616159
200.449573,2.257441
200.450246,3.905041
200.450919,4.572037
200.451592,3.791784
200.452265,1.981232
200.452938,0.210938
200.453611,0
200.454284,0
200.454957,0
200.45563,0
200.493996,0
200.494669,0
200.495342,0
200.496016,0
200.496689,0.485327
200.497362,1.990984
200.498035,3.684513
200.498708,4.365018
200.499382,3.668262
200.500055,2.055051
200.500728,0.580973
200.501401,0
200.502075,0
200.502748,0
200.503421,0
200.599729,0
200.600403,0
200.601076,0
200.60175,0
200.602424,0.458859
200.603097,1.86526
200.603771,3.498601
200.604445,4.426589
200.605119,3.966135
200.605792,2.378545
200.606466,0.399816
200.60714,0
200.607814,0
200.608488,0
200.609161,0.185247
200.609835,1.725641
200.610509,3.467182
200.611183,4.129264
200.611856,3.498697
200.61253,1.886388
200.613204,0.478752
200.613878,0
200.614552,0
200.615225,0
200.615899,0
200.69678,0
200.697454,0
200.698129,0
200.698803,0
200.699477,0.116871
200.700151,1.77741
200.700826,3.539411
200.7015,4.022236
200.702174,3.512992
200.702848,1.95374
200.703523,0.298939
200.704197,0
200.704871,0
200.705545,0
200.70622,0
200.73589,0
200.736565,0
200.737239,0
200.737914,0
200.738588,0.090433
200.739262,1.782516
200.739937,3.151432
