Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.065195,0
200.065866,0
200.066537,0
200.067208,0
200.067879,5.689154
200.06855,12.086675
200.069221,14.611756
200.069893,13.582422
200.070564,9.189917
200.071235,2.467533
200.071906,0
200.072577,0
200.073248,0
200.073919,0
200.087341,0
200.088012,0
200.088683,0
200.089355,0
200.090026,0.69741
200.090697,8.810678
200.091368,22.491142
200.092039,34.916112
200.09271,38.155594
200.093382,30.273705
200.094053,16.638367
200.094724,5.197497
200.095395,0.635372
200.096066,0.014727
200.096738,0
200.097409,0
200.09808,0
200.098751,0
200.143058,0
200.143729,0
200.144401,0
200.145072,0
200.145744,0.779806
200.146415,4.575402
200.147087,8.196171
200.147758,9.443124
200.148429,7.923027
200.149101,4.408076
200.149772,0.857468
200.150444,0
200.151115,0
200.151787,0
200.152458,0
200.701508,0
200.702182,0
200.702856,0
200.70353,0
200.704205,0.99746
200.704879,3.982853
200.705553,6.786287
200.706227,7.748563
200.706902,6.621958
200.707576,3.788293
200.70825,0.945145
200.708924,0
200.709599,0
200.710273,0
200.710947,0
200.723759,0
200.724434,0
200.725108,0
200.725782,0
200.726457,0.622292
200.727131,3.518055
200.727806,6.396525
200.72848,7.418972
200.729154,6.264466
200.729829,3.541908
200.730503,0.55234
200.731177,0
200.731852,0
200.732526,0
200.733201,0
200.860723,0
200.861398,0
200.862073,0
200.862748,0
200.863423,0.720098
200.864098,2.842014
200.864773,5.685083
200.865448,7.239245
200.866123,6.455773
200.866798,3.768507
200.867473,1.092622
200.868148,0
200.868823,0
200.869498,0
200.870173,0
200.908659,0
200.909334,0
200.91001,0
200.910685,0
200.91136,0.954119
200.912035,3.946627
200.912711,6.991231
200.913386,7.958089
200.914061,6.368701
200.914737,3.306568
200.915412,0.766022
200.916087,0
200.916763,0
200.917438,0
200.918113,0
200.918789,0
200.919464,0
200.920139,0.743543
200.920815,4.513351
200.92149,7.696755
200.922165,8.596603
200.922841,7.267915
200.923516,4.311275
200.924191,1.082996
200.924867,0
200.925542,0.914547
200.926218,3.801358
200.926893,6.798637
200.927568,7.866516
200.928244,6.457426
200.928919,3.274965
200.929594,0.436969
200.93027,0
200.930945,0
200.931621,0
200.932296,0
201.075558,0
201.076234,0
201.07691,0
201.077586,0
201.078262,0.63989
201.078938,3.001595
201.079615,6.288107
201.080291,8.381747
201.080967,7.721682
201.081643,4.588944
201.082319,0.886191
201.082995,0
201.083671,0
201.084348,0
201.085024,0
201.096519,0
201.097195,0
201.097872,0
201.098548,0
201.099224,2.923543
201.0999,8.557628
201.100577,12.843152
201.101253,12.877336
201.101929,10.069293
201.102605,8.179746
201.103282,8.415892
