Mass,Intensity
198.012336,0
198.012997,0
198.013658,0
198.014318,0
200.004821,0
200.005492,0
200.006163,0
200.006833,0
200.007504,0.2951
200.008175,2.416676
200.008846,5.064617
200.009516,6.278499
200.010187,5.305783
200.010858,2.98067
200.011529,0.720618
200.012199,0
200.01287,0
200.013541,0
200.014212,0
200.065201,0
200.065872,0
200.066543,0
200.067214,0
200.067885,1.393451
200.068556,5.765716
200.069227,9.451743
200.069898,10.04234
200.070569,7.083377
200.07124,2.414641
200.071911,0
200.072582,0
200.073253,0
200.073924,0
200.076609,0
200.07728,0
200.077951,0
200.078622,0
200.079293,0.601298
200.079964,2.393938
200.080635,4.702816
200.081306,5.88835
200.081978,5.279451
200.082649,3.115478
200.08332,0.865218
200.083991,0
200.084662,0
200.085333,0
200.086004,0
200.104126,0
200.104798,0
200.105469,0
200.10614,0
200.106811,0.958585
200.107483,3.937191
200.108154,6.05378
200.108825,6.159399
200.109496,4.579762
200.110168,2.178693
200.110839,0.344413
200.11151,0
200.112181,0
200.112853,0
200.113524,0
200.171938,0
200.172609,0
200.173281,0
200.173953,0
200.174624,2.386735
200.175296,4.937714
200.175967,6.01155
200.176639,5.132734
200.17731,2.639433
200.177982,0.35317
200.178654,0
200.179325,0
200.179997,0
200.180669,0
200.282793,0
200.283465,0
200.284137,0
200.28481,0
200.285482,0.721861
200.286154,3.117735
200.286826,5.435796
200.287498,6.151279
200.28817,5.003001
200.288842,2.696257
200.289515,0.718219
200.290187,0
200.290859,0
200.291531,0
200.292203,0
200.382978,0
200.383651,0
200.384323,0
200.384996,0
200.385669,0.617863
200.386341,2.843043
200.387014,5.35538
200.387687,6.296461
200.388359,5.153473
200.389032,2.792719
200.389704,0.744206
200.390377,0
200.39105,0
200.391723,0
200.392395,0
200.538447,0
200.53912,0
200.539794,0
200.540467,0
200.54114,0.648031
200.541814,2.500265
200.542487,4.570803
200.543161,5.588231
200.543834,5.148771
200.544508,3.192851
200.545181,0.859451
200.545855,0
200.546528,0
200.547202,0
200.547875,0
200.562018,0
200.562692,0
200.563366,0
200.564039,0
200.564713,0.481075
200.565386,2.354116
200.56606,4.606734
200.566733,5.699578
200.567407,4.963225
200.56808,2.858983
200.568754,0.778626
200.569428,0
200.570101,0
200.570775,0
200.571448,0
200.605132,0
200.605805,0
200.606479,0
200.607153,0
200.607827,0.630864
200.6085,2.807938
200.609174,5.135142
200.609848,5.855171
200.610522,4.911168
200.611196,2.36417
200.611869,0
200.612543,0
200.613217,0
200.613891,0
200.711627,0
200.712301,0
200.712976,0
200.71365,0
200.714324,0.520368
200.714998,2.49398
200.715673,5.016582
200.716347,6.395996
200.717021,5.786956
200.717696,3.550358
200.71837,1.076138
200.719044,0
200.719719,0
200.720393,0
200.721067,0
200.787169,0
200.787843,0
200.788518,0
200.789193,0
200.789867,0.5814
200.790542,2.664052
200.791217,4.899899
200.791891,5.748378
200.792566,4.852089
200.793241,2.775555
