Mass,Intensity
198.012387,0
198.013048,0
198.013709,0
198.014369,0
200.000179,0
200.00085,0
200.00152,0
200.002191,0
200.002862,7.796281
200.003532,18.600024
200.004203,24.571252
200.004874,22.241888
200.005545,13.576094
200.006215,2.851433
200.006886,0
200.007557,0
200.008228,0
200.008898,0
200.034389,0
200.03506,0
200.035731,0
200.036402,0
200.037073,0.744957
200.037744,4.263822
200.038415,8.043976
200.039086,9.90198
200.039756,8.636703
200.040427,4.842988
200.041098,0.600489
200.041769,0
200.04244,0
200.043111,0
200.043782,0
200.319818,0
200.320491,0
200.321163,0
200.321835,0
200.322508,6.531286
200.32318,14.548097
200.323852,18.879765
200.324525,17.271541
200.325197,10.879094
200.325869,2.398318
200.326542,0.165943
200.327214,0
200.327886,0
200.328559,0
200.329231,0
200.425414,0
200.426087,0
200.426759,0
200.427432,0
200.428105,0.729305
200.428778,5.331412
200.429451,8.274143
200.430124,8.815477
200.430797,6.901773
200.431469,3.280081
200.432142,0
200.432815,0
200.433488,0
200.434161,0
200.472521,0
200.473194,0
200.473868,0
200.474541,0
200.475214,4.464391
200.475887,11.446722
200.47656,16.258347
200.477233,15.69793
200.477906,10.585323
200.478579,2.815656
200.479252,0.232342
200.479925,0
200.480599,0
200.481272,0
200.481945,0
200.636181,0
200.636855,0
200.637529,0
200.638203,0
200.638877,6.212733
200.639551,15.516217
200.640225,22.077569
200.640899,22.559576
200.641573,16.696642
200.642246,6.728945
200.64292,0.716522
200.643594,0
200.644268,0
200.644942,0
200.645616,0
200.65303,0
200.653704,0
200.654378,0
200.655052,0
200.655726,0.547209
200.6564,4.741316
200.657074,8.65745
200.657748,11.143092
200.658422,11.082232
200.659096,8.776544
200.65977,4.902493
200.660444,0.361718
200.661118,0
200.661792,0
200.662466,0
200.66314,0
200.868207,0
200.868882,0
200.869557,0
200.870232,0
200.870907,0.85574
200.871583,4.957201
200.872258,8.636352
200.872933,9.961034
200.873608,8.046611
200.874283,4.100846
200.874958,0.477408
200.875633,0
200.876308,0
200.876983,0
200.877659,0
200.901965,0
