Mass,Intensity
198.011669,0
198.01233,0
198.01299,0
198.013651,0
200.09606,0
200.096731,0
200.097402,0
200.098074,0
200.098745,0.576758
200.099416,4.036328
200.100087,6.9067
200.100758,7.528661
200.10143,5.696893
200.102101,2.730328
200.102772,0.568426
200.103443,0
200.104115,0
200.104786,0
200.105457,0
200.290847,0
200.291519,0
200.292191,0
200.292863,0
200.293535,0.357062
200.294208,3.111364
200.29488,5.830254
200.295552,7.277006
200.296224,6.60949
200.296896,4.064823
200.297569,0.331528
200.298241,0
200.298913,0
200.299585,0
200.300257,0
200.514867,0
200.51554,0
200.516213,0
200.516886,0
200.51756,0.371252
200.518233,2.774424
200.518906,5.628313
200.51958,7.317011
200.520253,6.767449
200.520926,4.253353
200.5216,1.085878
200.522273,0
200.522946,0
200.52362,0
200.524293,0
200.606466,0
200.60714,0
200.607814,0
200.608488,0
200.609161,2.0543
200.609835,16.688863
200.610509,29.015208
200.611183,33.980589
200.611856,28.975681
200.61253,16.615056
200.613204,2.614753
200.613878,0
200.614552,0
200.615225,0
200.615899,0
200.632745,0
200.633419,0
200.634093,0
200.634767,0
200.635441,1.33673
200.636115,6.857004
200.636789,12.771952
200.637463,14.405313
200.638137,10.653373
200.638811,4.430892
200.639484,0
200.640158,0
200.640832,0
200.641506,0
200.721054,0
200.721728,0
200.722403,0
200.723077,0
200.723751,0.112811
200.724426,3.550285
200.7251,6.4262
200.725775,7.602585
200.726449,6.616176
200.727123,4.005437
200.727798,0.857756
200.728472,0
200.729146,0
200.729821,0
200.730495,0
200.795252,0
200.795926,0
200.796601,0
200.797276,0
200.79795,0.541067
200.798625,3.851686
200.7993,6.59244
200.799975,7.107205
200.800649,5.501713
200.801324,2.712826
200.801999,0.261748
200.802674,0
200.803348,0
200.804023,0
200.804698,0
200.876241,0
200.876916,0
200.877591,0
200.878267,0
200.878942,0.232581
200.879617,2.544434
200.880292,4.995652
200.880967,6.143469
200.881642,5.130091
200.882317,2.550641
200.882992,0
200.883668,0
200.884343,0
200.885018,0
201.16821,0
201.168886,0
201.169563,0
201.17024,0
201.170916,0.509499
201.171593,3.489446
201.172269,6.305251
201.172946,7.459285
201.173623,6.321871
201.174299,3.556385
201.174976,0.58981
201.175652,0
201.176329,0
201.177006,0
201.177682,0
201.338819,0
201.339496,0
201.340174,0
201.340851,0
201.341529,0.401501
201.342206,2.954608
201.342884,5.385424
201.343561,6.410755
201.344239,5.646276
201.344916,3.542753
201.345594,0.632506
201.346271,0
201.346948,0
201.347626,0
201.348303,0
201.393704,0
201.394381,0
201.395059,0
201.395737,0
201.396414,0.622965
201.397092,4.395423
201.39777,7.001326
201.398448,7.965879
201.399125,7.240172
201.399803,4.882199
201.400481,1.086774
201.401159,0
201.401837,0
201.402514,0
201.403192,0
201.417426,0
