Mass,Intensity
198.012331,0
198.012991,0
198.013652,0
198.014313,0
200.041711,0
200.042382,0
200.043053,0
200.043724,0
200.044395,1.237756
200.045066,3.827483
200.045737,6.061282
200.046408,6.780283
200.047078,5.722449
200.047749,2.729251
200.04842,0.215396
200.049091,0
200.049762,0
200.050433,0
200.051104,0
200.064524,0
200.065195,0
200.065866,0
200.066537,0
200.067208,0.94003
200.067879,3.653054
200.06855,6.025644
200.069221,6.386673
200.069893,5.191837
200.070564,2.791772
200.071235,0.467808
200.071906,0
200.072577,0
200.073248,0
200.073919,0
200.112847,0
200.113518,0
200.11419,0
200.114861,0
200.115532,1.280148
200.116204,4.816338
200.116875,7.557719
200.117546,7.984132
200.118217,6.496723
200.118889,3.893403
200.11956,1.051265
200.120231,0
200.120903,0
200.121574,0
200.122245,0
200.141044,0
200.141715,0
200.142386,0
200.143058,0
200.143729,0.711319
200.144401,2.752035
200.145072,4.981907
200.145744,5.936201
200.146415,5.117564
200.147087,2.876499
200.147758,0.562786
200.148429,0
200.149101,0
200.149772,0
200.150444,0
200.290853,0
200.291526,0
200.292198,0
200.29287,0
200.293542,0.847883
200.294214,3.206091
200.294887,5.193724
200.295559,5.923876
200.296231,5.48703
200.296903,3.655789
200.297575,1.029127
200.298248,0
200.29892,0
200.299592,0
200.300264,0
200.315054,0
200.315726,0
200.316398,0
200.317071,0
200.317743,0.993479
200.318415,3.540978
200.319088,5.908529
200.31976,6.577261
200.320432,5.344156
200.321105,2.897128
200.321777,0.695814
200.322449,0
200.323122,0
200.323794,0
200.324466,0
200.325811,0
200.326483,0
200.327156,0
200.327828,0
200.3285,2.289601
200.329173,5.545018
200.329845,7.426775
200.330517,6.859458
200.33119,4.270733
200.331862,1.195986
200.332535,0.0862
200.333207,0
200.333879,0
200.334552,0
200.335224,0
200.687349,0
200.688024,0
200.688698,0
200.689372,0
200.690046,1.030972
200.69072,3.78913
200.691394,6.450707
200.692069,7.059391
200.692743,5.910956
200.693417,3.310814
200.694091,0.591676
200.694765,0
200.69544,0
200.696114,0
200.696788,0
200.749387,0
200.750062,0
200.750736,0
200.751411,0
200.752085,0.867699
200.75276,3.450409
200.753434,5.532447
200.754109,5.763906
200.754783,4.180335
200.755458,1.697772
200.756132,0
200.756807,0
200.757481,0
200.758156,0
200.762877,0
200.763552,0
200.764226,0
200.764901,0
200.765576,0.375485
200.76625,2.831293
200.766925,5.53183
200.767599,6.905155
200.768274,6.094041
200.768948,3.519647
200.769623,0.881809
200.770298,0
200.770972,0
200.771647,0
200.772321,0
201.043784,0
201.04446,0
201.045136,0
201.045812,0
201.046488,1.882991
201.047164,5.501926
201.047839,8.634837
201.048515,9.204425
