Mass,Intensity
198.011665,0
198.012326,0
198.012987,0
198.013647,0
200.041706,0
200.042377,0
200.043048,0
200.043719,0
200.04439,1.600605
200.045061,3.394568
200.045732,4.313817
200.046403,3.521633
200.047073,1.629927
200.047744,0.102681
200.048415,0
200.049086,0
200.049757,0
200.050428,0
200.098746,0
200.099417,0
200.100089,0
200.10076,0
200.101431,1.212608
200.102102,2.935781
200.102773,4.241124
200.103445,4.427086
200.104116,3.401227
200.104787,0.488343
200.105458,0.00098
200.10613,0
200.106801,0
200.107472,0
200.108143,0
200.139024,0
200.139696,0
200.140367,0
200.141039,0
200.14171,0.701699
200.142381,8.236032
200.143053,17.179035
200.143724,22.737362
200.144396,20.874851
200.145067,13.141736
200.145739,4.869198
200.14641,0.010044
200.147081,0
200.147753,0
200.148424,0
200.149096,0
200.149767,0
200.150439,0
200.15111,0
200.151782,2.929192
200.152453,26.067237
200.153125,43.196416
200.153796,48.256339
200.154468,37.421715
200.155139,17.368063
200.155811,0.447067
200.156482,0.000857
200.157154,0
200.157825,0
200.158497,0
200.159168,0
200.212899,0
200.213571,0
200.214243,0
200.214915,0
200.215587,2.086309
200.216258,3.812471
200.21693,4.6588
200.217602,4.095256
200.218274,2.500497
200.218946,2.560023
200.219617,3.357612
200.220289,3.896036
200.220961,3.498039
200.221633,2.143321
200.222305,0
200.222977,0
200.223648,0
200.22432,0
200.239773,0
200.240445,0
200.241117,0
200.241789,0
200.242461,1.902189
200.243133,3.050968
200.243805,3.356336
200.244477,2.867581
200.245149,1.716514
200.245821,0
200.246493,0
200.247165,0
200.247836,0
200.248508,0
200.24918,0
200.249852,1.078194
200.250524,2.760016
200.251196,4.056429
200.251868,3.923106
200.25254,2.541491
200.253212,0.353168
200.253884,0.000757
200.254556,0
200.255228,0
200.2559,0
200.256572,0
200.265308,0
200.26598,0
200.266652,0
200.267325,0
200.267997,0.015303
200.268669,3.187869
200.269341,4.943846
200.270013,2.516751
200.270685,0
200.271357,0
200.272029,0
200.272701,0
200.273373,2.739823
200.274045,4.194035
200.274717,4.17929
200.275389,2.781606
200.276062,0.506017
200.276734,0.0011
200.277406,0
200.278078,0
200.27875,0
200.279422,0
200.325133,0
200.325806,0
200.326478,0
200.327151,0
200.327823,1.092965
200.328495,2.781305
200.329168,3.754217
200.32984,3.091975
200.330512,1.644512
200.331185,0
200.331857,0
200.332529,0
200.333202,0
200.461016,0
200.461689,0
200.462362,0
200.463035,0
200.463708,0.990739
200.464381,2.664087
200.465054,4.033666
200.465727,4.207331
200.4664,3.111073
200.467073,0.550828
200.467746,0.001297
200.468419,0
200.469092,0
200.469765,0
200.470438,0
200.533722,0
200.534396,0
200.535069,0
200.535743,0
200.536416,1.534251
200.537089,3.052469
200.537763,3.770153
200.538436,3.191133
200.53911,1.731697
200.539783,0.094186
200.540457,0.000221
200.54113,0
200.541803,0
200.542477,0
200.54315,0
200.725777,0
200.726452,0
200.727126,0
200.7278,0
200.728475,1.843988
200.729149,3.725005
200.729823,4.474034
200.730498,3.663977
200.731172,2.013142
200.731847,0.279389
200.732521,0.000723
200.733195,0
200.73387,0
200.734544,0
200.735219,0
200.853292,0
200.853967,0
200.854642,0
200.855317,0
200.855992,103.191614
200.856667,206.237681
200.857342,254.684719
200.858017,218.556014
200.858692,125.896434
200.859367,21.752833
200.860042,0.059135
200.860717,0
200.861392,0
200.862067,0
200.862743,0
200.884346,0
200.885021,0
200.885696,0
200.886371,0
200.887047,1.486924
200.887722,3.127068
200.888397,3.93489
200.889072,3.514598
200.889747,2.121579
200.890422,0.278798
200.891098,0.000762
200.891773,0
200.892448,0
200.893123,0
200.893798,0
200.902576,0
200.903252,0
200.903927,0
200.904602,0
200.905277,1.545599
200.905953,3.183857
200.906628,3.963968
200.907303,3.385672
200.907979,1.874542
200.908654,0.083721
200.909329,0.000221
200.910004,0
200.91068,0
200.911355,0
200.91203,0
200.916082,0
200.916757,0
200.917433,0
200.918108,0
200.918783,2.231432
200.919459,3.513223
200.920134,4.027694
200.920809,3.491649
200.921485,1.914665
200.92216,0
200.922836,0
200.923511,0
200.924186,0
201.02688,0
201.027556,0
201.028232,0
201.028908,0
201.029584,1.757391
201.03026,3.482056
201.030936,4.407778
201.031612,3.850686
201.032288,2.171208
201.032963,0.305185
201.033639,0
201.034315,0
201.034991,0
201.035667,0
201.129653,0
201.13033,0
201.131006,0
201.131683,0
201.132359,1.583694
201.133035,3.184482
201.133712,4.16099
201.134388,3.836858
201.135065,2.397244
201.135741,1.669294
201.136417,3.073736
201.137094,4.217733
201.13777,3.897946
201.138447,2.322919
201.139123,0.318116
201.1398,0
201.140476,0
201.141153,0
201.141829,0
201.151976,0
201.152653,0
201.153329,0
201.154006,0
201.154682,0.742609
201.155359,18.385863
201.156035,61.151101
201.156712,142.020611
201.157388,230.855435
201.158065,267.682118
201.158742,226.651499
201.159418,142.439715
201.160095,63.162387
201.160771,23.847494
