Mass,Intensity
198.012387,0
198.013048,0
198.013709,0
198.014369,0
200.058543,0
200.059214,0
200.059885,0
200.060556,0
200.061227,0.564534
200.061898,3.826224
200.062569,5.478406
200.06324,5.7362
200.063911,4.195244
200.064582,1.795298
200.065253,0
200.065924,0
200.066595,0
200.067267,0
200.079346,0
200.080017,0
200.080688,0
200.081359,0
200.08203,1.202143
200.082701,3.821522
200.083373,6.188188
200.084044,6.648122
200.084715,4.907125
200.085386,1.811681
200.086057,0.140013
200.086728,0
200.087399,0
200.088071,0
200.088742,0
200.095453,0
200.096125,0
200.096796,0
200.097467,0
200.098138,0.399251
200.098809,2.782708
200.099481,4.522993
200.100152,5.131805
200.100823,4.279082
200.101494,2.218825
200.102165,0
200.102837,0
200.103508,0
200.104179,0
200.10485,0
200.105522,0.355105
200.106193,3.555527
200.106864,8.661808
200.107535,11.317657
200.108207,10.465568
200.108878,6.635947
200.109549,2.102282
200.11022,0.155233
200.110892,0
200.111563,0
200.112234,0
200.112905,0
200.149159,0
200.149831,0
200.150502,0
200.151174,0
200.151845,2.323147
200.152516,5.421171
200.153188,7.213347
200.153859,6.725641
200.154531,4.407197
200.155202,1.789405
200.155874,0.142992
200.156545,0
200.157217,0
200.157888,0
200.15856,0
200.174677,0
200.175349,0
200.17602,0
200.176692,0
200.177363,2.825435
200.178035,4.791023
200.178707,5.468927
200.179378,4.464764
200.18005,2.460609
200.180721,0.209732
200.181393,0
200.182065,0
200.182736,0
200.183408,0
200.218337,0
200.219009,0
200.219681,0
200.220353,0
200.221024,0.434972
200.221696,3.053058
200.222368,5.208279
200.22304,5.924177
200.223712,4.789537
200.224384,2.525501
200.225055,0.213506
200.225727,0
200.226399,0
200.227071,0
200.227743,0
200.24454,0
200.245212,0
200.245884,0
200.246556,0
200.247228,0.34788
200.2479,2.487401
200.248572,4.32075
200.249244,5.153937
200.249916,4.316201
200.250588,2.23137
200.25126,0.019278
200.251932,0
200.252604,0
200.253276,11.750993
200.253948,21.563535
200.25462,25.229034
200.255292,21.842553
200.255964,13.603231
