Mass,Intensity
198.012321,0
198.012982,0
198.013643,0
198.014303,0
200.047741,0
200.048412,0
200.049083,0
200.049754,0
200.050425,5.627816
200.051096,9.23678
200.051767,9.925682
200.052437,7.11182
200.053108,3.111305
200.053779,0.067469
200.05445,0.000171
200.055121,0
200.055792,0
200.056463,0
200.057134,0
200.060489,0
200.06116,0
200.061831,0
200.062502,0
200.063173,3.650019
200.063844,7.228031
200.064516,8.593077
200.065187,6.571042
200.065858,2.78153
200.066529,0
200.0672,0
200.067871,0
200.068542,0
200.071226,0
200.071897,0
200.072568,0
200.073239,0
200.07391,10.374138
200.074581,29.805822
200.075252,46.766933
200.075924,48.796377
200.076595,34.513124
200.077266,14.856126
200.077937,2.403449
200.078608,0.006967
200.079279,0
200.07995,0
200.080621,0
200.081292,0
200.120894,0
200.121565,0
200.122237,0
200.122908,0
200.123579,4.833072
200.124251,8.483595
200.124922,9.589221
200.125593,7.190318
200.126265,3.015897
200.126936,0.292033
200.127607,0
200.128279,0
200.12895,0
200.129621,0
200.164537,0
200.165208,0
200.16588,0
200.166551,0
200.167223,3.294329
200.167894,6.602808
200.168566,7.707852
200.169237,5.949931
200.169909,2.767784
200.170581,0
200.171252,0
200.171924,0
200.172595,0
200.269337,0
200.270009,0
200.270681,0
200.271353,0
200.272025,2.781762
200.272698,6.436131
200.27337,8.26679
200.274042,6.753417
200.274714,3.13316
200.275386,0.045096
200.276058,0.000113
200.27673,0
200.277402,0
200.278074,0
200.278746,0
200.309667,0
200.310339,0
200.311012,0
200.311684,0
200.312356,4.206727
200.313028,6.515069
200.313701,7.425761
200.314373,6.412094
200.315045,3.942214
200.315718,0.387068
200.31639,0.001231
200.317062,0
200.317734,0
200.318407,0
200.319079,0
200.436113,0
200.436786,0
200.437458,0
200.438131,0
200.438804,3.102425
200.439477,6.66963
200.44015,8.882768
200.440823,7.954606
200.441496,4.627042
200.442169,0
200.442842,0
200.443515,0
200.444188,0
200.647571,0
200.648245,0
200.648919,0
200.649593,0
200.650267,4.032753
200.650941,7.227662
200.651615,9.377249
200.652289,9.252412
200.652963,6.70764
200.653637,3.077707
200.654311,0.050235
200.654985,0
200.655659,0
200.656333,0
200.657007,0
200.666443,0
200.667117,0
200.667792,0
200.668466,0
200.66914,0.001423
200.669814,3.263424
200.670488,6.811353
200.671162,8.327284
200.671836,6.723929
200.67251,3.465085
200.673184,0.306303
200.673858,0
200.674532,0
200.675206,0
200.675881,0
200.816169,0
200.816844,0
200.817519,0
200.818193,0
200.818868,5.200169
200.819543,8.203867
200.820218,9.126825
200.820893,7.569675
200.821568,4.490076
200.822242,0.533666
200.822917,0.002068
200.823592,0
200.824267,0
200.824942,0
200.825617,0
200.877591,0
200.878266,0
200.878942,0
200.879617,0
200.880292,3.347963
200.880967,7.214479
200.881642,8.519053
200.882317,6.52621
200.882992,2.921777
200.883668,0.272181
200.884343,0.001066
200.885018,0
200.885693,0
200.886368,0
200.887043,0
200.922157,0
200.922832,0
200.923508,0
200.924183,0
200.924858,2.534961
200.925534,5.572415
200.926209,7.079154
200.926885,5.94503
200.92756,3.209096
200.928235,0.044712
200.928911,0.000367
200.929586,0
200.930261,0
200.930937,0
200.931612,0
201.03972,0
201.040396,0
201.041072,0
201.041747,0
201.042423,3.564293
201.043099,6.941966
201.043775,8.159601
201.044451,5.946965
201.045127,1.687764
201.045803,0
201.046479,0
201.047155,0
201.047831,0
201.147914,0
201.148591,0
201.149267,0
201.149944,0
201.15062,2.626602
201.151297,16.76499
201.151973,28.778863
201.15265,32.907309
201.153326,26.270156
201.154003,12.633512
201.154679,0
201.155356,0
201.156032,0
201.156709,0
201.181743,0
201.18242,0
201.183096,0
201.183773,0
201.18445,2.292414
201.185126,19.849289
201.185803,32.017258
201.18648,35.126875
201.187156,26.749251
201.187833,12.330279
201.18851,0.055269
201.189186,0
201.189863,0
201.19054,0
201.191217,0
201.491333,0
201.492012,0
201.49269,0
201.493368,0
201.494046,3.908376
201.494725,6.749921
201.495403,7.982585
201.496081,6.693423
201.496759,3.732201
201.497438,0.08671
201.498116,0.000339
201.498794,0
201.499472,0
201.500151,0
201.500829,0
201.50422,0
201.504899,0
201.505577,0
201.506255,0
201.506934,4.881419
201.507612,8.738294
201.50829,10.382983
201.508968,8.622544
201.509647,4.919059
201.510325,0.685485
201.511003,0.003294
201.511682,0
201.51236,0
201.513038,0
201.513717,0
201.556459,0
201.557137,0
201.557816,0
201.558494,0
201.559173,4.089429
201.559851,6.928922
201.56053,8.256782
201.561209,7.51723
201.561887,5.089323
201.562566,0.560249
201.563244,0.002704
201.563923,0
201.564602,0
201.56528,0
201.565959,0
201.741831,0
201.74251,0
201.74319,0
201.743869,0
201.744549,4.457791
201.745228,6.800108
201.745908,7.730733
201.746587,6.852879
201.747267,4.594737
201.747946,0.442617
201.748626,0.002225
201.749306,0
201.749985,0
201.750665,0
201.751344,0
202.100398,0
202.10108,0
202.101761,0
202.102442,0
202.103123,4.727882
202.103805,21.025117
202.104486,45.465722
202.105167,65.043998
202.105849,67.359671
202.10653,50.507213
202.107211,25.804036
202.107893,5.434975
202.108574,0
202.109255,0
202.109937,0
202.110618,0
202.179452,0
202.180134,0
202.180816,0
202.181497,0
202.182179,4.846575
202.182861,7.605134
202.183543,8.41618
202.184224,6.990012
202.184906,4.021701
202.185588,0
202.186269,0
202.186951,0
202.187633,0
202.215587,0
202.216269,0
202.216951,0
202.217633,0
202.218315,4.314095
202.218997,7.184609
202.219679,8.287524
202.22036,7.036533
202.221042,4.246667
202.221724,0.478331
202.222406,0.002712
202.223088,0
202.22377,0
202.224452,0
202.225134,0
202.289933,0
202.290615,0
202.291297,0
202.29198,0
202.292662,4.731664
202.293344,7.410511
202.294027,8.660947
202.294709,8.135695
202.295391,6.304121
202.296073,1.148944
202.296756,0
202.297438,0
202.29812,0
202.298803,0
202.418259,0
202.418941,0
202.419624,0
202.420307,0
202.42099,5.398792
202.421673,8.863033
202.422356,9.716702
202.423039,7.264198
202.423722,3.234451
202.424405,0.228232
202.425088,0.001306
202.425771,0
202.426454,0
202.427137,0
202.42782,0
202.446944,0
202.447627,0
202.44831,0
202.448993,0
202.449676,7.477537
202.450359,30.695044
202.451042,50.345776
202.451725,56.926689
202.452408,44.9337
202.453091,25.250376
202.453774,6.974792
202.454458,7.799903
202.455141,7.232203
202.455824,5.662263
202.456507,0.527617
202.45719,0.003108
202.457873,0
202.458556,0
202.459239,0
202.459922,0
202.589094,0
202.589777,0
202.590461,0
202.591145,0
202.591829,3.437223
202.592513,6.835808
202.593196,8.489367
202.59388,6.770843
202.594564,2.931536
202.595248,0
202.595932,0
202.596615,0
202.597299,0
202.93347,0
202.934155,0
202.934841,0
202.935526,0
202.936212,3.295905
202.936897,6.68269
202.937583,8.455413
202.938268,7.277261
202.938954,3.805656
202.93964,0.273107
202.940325,0
202.941011,0
202.941696,0
202.942382,0
202.999295,0
202.999981,0
203.000667,0
203.001353,0
203.002039,3.820769
203.002725,7.663414
203.003411,9.232747
203.004096,7.345943
203.004782,3.64526
203.005468,0
203.006154,0
203.00684,0
203.007526,0
203.050058,0
203.050744,0
203.05143,0
203.052116,0
203.052802,5.769014
203.053488,9.518695
203.054175,9.97686
203.054861,6.830114
203.055547,2.439922
203.056233,0
203.056919,0
203.057605,0
203.058291,0
203.082995,0
203.083681,0
203.084368,0
203.085054,0
203.08574,3.219383
203.086426,6.749904
203.087113,8.832623
203.087799,7.958249
203.088485,4.834212
203.089172,0.474543
203.089858,0.003171
203.090544,0
203.091231,0
203.091917,0
203.092603,0
203.119372,0
203.120059,0
203.120745,0
203.121432,0
203.122118,6.403453
203.122805,15.366503
203.123491,19.731815
203.124178,15.946624
203.124864,6.35868
203.125551,0.654542
203.126237,0.00442
203.126924,0
203.12761,0
203.128297,0
203.128983,0
203.131729,0
203.132416,0
203.133102,0
203.133789,0
203.134475,4.129016
203.135162,7.265926
203.135848,8.226458
203.136535,6.773301
203.137222,3.640636
203.137908,0
203.138595,0
203.139281,0
203.139968,18.208564
203.140654,67.019271
203.141341,102.598404
203.142028,110.657013
203.142714,86.436891
203.143401,39.134285
203.144087,0.280379
203.144774,0
203.14546,0
203.146147,0
203.146834,0
203.179794,0
203.180481,0
203.181168,0
203.181855,0
203.182541,5.830031
203.183228,26.897511
203.183915,62.048645
203.184602,93.148015
203.185289,98.871878
203.185975,75.27118
203.186662,39.522738
203.187349,12.944627
203.188036,1.991738
203.188723,0.013943
203.189409,0
203.190096,0
203.190783,0
203.19147,0
203.214137,0
203.214824,0
203.215511,0
203.216198,0
203.216885,2.303736
203.217572,56.189813
203.218259,239.799963
203.218946,811.793498
203.219633,2520.525478
203.22032,5227.049641
203.221007,7903.371219
203.221694,8131.928444
203.222381,5733.183429
203.223067,2876.445292
203.223754,892.112828
203.224441,212.324563
203.225128,51.22366
203.225815,30.024327
203.226502,15.820018
203.227189,2.46641
203.227876,0
203.228563,0
203.22925,0
203.229938,0
203.424504,0
203.425192,0
203.42588,0
203.426568,0
203.427256,2.640399
203.427944,8.87247
203.428632,14.936183
203.42932,16.633497
203.430008,12.710813
203.430696,4.045757
203.431384,0
203.432072,0
203.43276,0
203.433448,0
203.486438,0
203.487127,0
203.487815,0
203.488503,0
203.489192,3.12139
203.48988,5.696328
203.490568,6.822171
203.491257,6.091142
203.491945,3.878463
203.492633,0.048368
203.493322,0
203.49401,0
203.494699,0
203.495387,0
203.646223,0
203.646912,0
203.647601,0
203.64829,0
203.648979,2.942172
203.649669,6.101365
203.650358,8.09362
203.651047,7.748313
203.651736,4.767043
203.652425,0
203.653114,0
203.653804,0
203.654493,0
203.712396,0
203.713085,0
203.713775,0
203.714464,0
203.715154,3.651046
203.715843,6.979152
203.716533,8.461546
203.717222,7.527007
203.717912,4.7252
203.718601,0.957331
203.719291,0.007436
203.71998,0
203.72067,0
203.721359,0
203.722049,0
203.802746,0
203.803436,0
203.804126,0
203.804816,0
203.805506,6.65077
203.806196,34.195164
203.806886,54.580487
203.807576,60.094439
203.808265,46.263712
203.808955,20.853248
203.809645,0.168163
203.810335,0
203.811025,0
203.811715,0
203.812405,0
203.907655,0
203.908346,0
203.909036,0
203.909727,0
203.910417,3.401685
203.911108,5.998964
203.911798,7.264082
203.912489,6.53571
203.913179,4.074807
203.91387,0
203.91456,0
203.915251,0
203.915941,0
203.928371,0
203.929061,0
203.929752,0
203.930442,0
203.931133,10.608122
203.931823,22.935765
203.932514,28.45617
203.933205,25.786074
203.933895,16.715493
203.934586,4.579549
203.935276,0.037251
203.935967,0
203.936658,0
203.937348,0
203.938039,0
204.040288,0
204.040979,0
204.04167,0
204.042361,0
204.043053,3.980642
204.043744,7.172672
204.044435,8.437514
204.045126,7.286661
204.045817,4.518424
204.046508,0.486337
204.0472,0.00383
204.047891,0
204.048582,0
204.049273,0
204.049964,0
204.057568,0
204.058259,0
204.05895,0
204.059641,0
204.060332,5.224013
204.061024,20.670856
204.061715,38.333489
204.062406,43.63736
204.063097,31.22509
204.063789,10.329715
204.06448,0
204.065171,0
204.065862,0
204.066554,0
204.183428,0
204.18412,0
204.184812,0
204.185503,0
204.186195,2.981884
204.186887,17.202263
204.187579,35.203678
204.188271,42.925383
204.188963,33.459564
204.189655,14.233391
204.190347,1.663245
204.191039,0
204.19173,0
204.192422,0
204.193114,0
204.213873,0
204.214565,0
204.215257,0
204.215949,0
204.216641,9.837019
204.217333,26.356939
204.218025,37.223443
204.218717,38.213097
204.219409,34.548367
204.220101,33.084897
204.220793,32.597299
204.221486,33.192291
204.222178,37.747624
204.22287,152.875458
204.223562,333.790334
204.224254,506.620393
204.224946,520.046302
204.225638,363.937689
204.22633,163.281595
204.227022,61.363811
204.227714,33.358764
204.228406,28.482242
204.229098,18.805554
204.22979,4.879867
204.230482,0.041505
204.231175,0
204.231867,0
204.232559,0
204.233251,0
204.274092,0
204.274784,0
204.275476,0
204.276169,0
204.276861,3.012098
204.277553,6.094145
204.278246,7.737819
204.278938,6.755333
204.27963,3.796403
204.280323,0.227321
204.281015,0
204.281707,0
204.2824,0
204.283092,0
204.3378,0
204.338493,0
204.339185,0
204.339878,0
204.340571,3.288654
204.341263,7.048153
204.341956,9.232953
204.342649,8.392916
204.343341,4.786745
204.344034,0.296533
204.344727,0.002278
204.34542,0
204.346112,0
204.346805,0
204.347498,0
204.353039,0
204.353732,0
204.354425,0
204.355117,0
204.35581,4.531466
204.356503,8.981575
204.357196,10.510797
204.357888,9.22362
204.358581,6.042047
204.359274,1.23602
204.359967,0.006851
204.360659,0
204.361352,0
204.362045,0
204.362738,0
204.63874,0
204.639434,0
204.640129,0
204.640823,0
204.641517,4.167791
204.642211,7.574528
204.642905,8.763698
204.643599,7.356721
204.644294,4.157368
204.644988,0.624841
204.645682,0.0055
204.646376,0
204.647071,0
204.647765,0
204.648459,0
204.749854,0
204.750548,0
204.751243,0
204.751938,0
204.752633,2.569458
204.753327,5.963184
204.754022,8.121753
204.754717,7.199176
204.755412,4.025262
204.756106,0
204.756801,0
